X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -80.37500    	    27.12500    	    637.6875    	    7.229630    
   -80.12500    	    27.12500    	    637.6875    	    6.251852    
   -80.37500    	    27.37500    	    637.6875    	    7.422222    
   -80.12500    	    27.37500    	    637.6875    	    5.892593    
   -80.37500    	    27.12500    	    637.8125    	   0.8555552    
   -80.12500    	    27.12500    	    637.8125    	    1.340741    
   -80.37500    	    27.37500    	    637.8125    	    1.103703    
   -80.12500    	    27.37500    	    637.8125    	    1.644445    
   -80.37500    	    27.12500    	    637.9375    	    1.811111    
   -80.12500    	    27.12500    	    637.9375    	    3.648148    
   -80.37500    	    27.37500    	    637.9375    	   0.8851852    
   -80.12500    	    27.37500    	    637.9375    	    1.396296    
   -80.37500    	    27.12500    	    638.0625    	    3.422223    
   -80.12500    	    27.12500    	    638.0625    	    1.485185    
   -80.37500    	    27.37500    	    638.0625    	    4.659260    
   -80.12500    	    27.37500    	    638.0625    	    1.807407    
   -80.37500    	    27.12500    	    638.1875    	   0.2592592    
   -80.12500    	    27.12500    	    638.1875    	   9.6296303E-02
   -80.37500    	    27.37500    	    638.1875    	   0.4666669    
   -80.12500    	    27.37500    	    638.1875    	   0.2407408    
   -80.37500    	    27.12500    	    638.3125    	   0.6185186    
   -80.12500    	    27.12500    	    638.3125    	   0.7296296    
   -80.37500    	    27.37500    	    638.3125    	   0.6888888    
   -80.12500    	    27.37500    	    638.3125    	    1.103704    
   -80.37500    	    27.12500    	    638.4375    	    5.496295    
   -80.12500    	    27.12500    	    638.4375    	    8.985185    
   -80.37500    	    27.37500    	    638.4375    	    8.000000    
   -80.12500    	    27.37500    	    638.4375    	    8.970370    
   -80.37500    	    27.12500    	    638.5625    	    5.259259    
   -80.12500    	    27.12500    	    638.5625    	    2.511111    
   -80.37500    	    27.37500    	    638.5625    	    5.929629    
   -80.12500    	    27.37500    	    638.5625    	    4.407408    
   -80.37500    	    27.12500    	    638.6875    	    1.144444    
   -80.12500    	    27.12500    	    638.6875    	    1.629629    
   -80.37500    	    27.37500    	    638.6875    	    1.900000    
   -80.12500    	    27.37500    	    638.6875    	    1.829630    
