X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -72.87500    	    18.62500    	    2078.938    	   0.0000000E+00
   -72.62500    	    18.62500    	    2078.938    	   0.0000000E+00
   -72.87500    	    18.87500    	    2078.938    	   0.0000000E+00
   -72.62500    	    18.87500    	    2078.938    	   0.0000000E+00
   -72.87500    	    18.62500    	    2079.062    	   0.0000000E+00
   -72.62500    	    18.62500    	    2079.062    	   0.1416667    
   -72.87500    	    18.87500    	    2079.062    	   0.1583334    
   -72.62500    	    18.87500    	    2079.062    	   0.4520833    
   -72.87500    	    18.62500    	    2079.188    	   0.2666667    
   -72.62500    	    18.62500    	    2079.188    	   0.9416667    
   -72.87500    	    18.87500    	    2079.188    	   0.5555555    
   -72.62500    	    18.87500    	    2079.188    	    1.302083    
   -72.87500    	    18.62500    	    2079.312    	   2.2222223E-02
   -72.62500    	    18.62500    	    2079.312    	   0.1000000    
   -72.87500    	    18.87500    	    2079.312    	   0.0000000E+00
   -72.62500    	    18.87500    	    2079.312    	   1.2500000E-02
   -72.87500    	    18.62500    	    2079.438    	   0.7629631    
   -72.62500    	    18.62500    	    2079.438    	    2.183333    
   -72.87500    	    18.87500    	    2079.438    	   9.1666669E-02
   -72.62500    	    18.87500    	    2079.438    	   0.5708334    
   -72.87500    	    18.62500    	    2079.562    	    4.622223    
   -72.62500    	    18.62500    	    2079.562    	    6.155557    
   -72.87500    	    18.87500    	    2079.562    	    1.266666    
   -72.62500    	    18.87500    	    2079.562    	    2.012500    
   -72.87500    	    18.62500    	    2079.688    	    7.192590    
   -72.62500    	    18.62500    	    2079.688    	    6.294445    
   -72.87500    	    18.87500    	    2079.688    	    3.719444    
   -72.62500    	    18.87500    	    2079.688    	    3.233333    
   -72.87500    	    18.62500    	    2079.812    	    5.518518    
   -72.62500    	    18.62500    	    2079.812    	    3.088888    
   -72.87500    	    18.87500    	    2079.812    	    3.791666    
   -72.62500    	    18.87500    	    2079.812    	    2.489582    
   -72.87500    	    18.62500    	    2079.938    	    2.438888    
   -72.62500    	    18.62500    	    2079.938    	   0.2166667    
   -72.87500    	    18.87500    	    2079.938    	    1.695833    
   -72.62500    	    18.87500    	    2079.938    	   0.3437500    
