X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -96.37500    	    19.12500    	    2841.188    	    1.992593    
   -96.12500    	    19.12500    	    2841.188    	    3.302777    
   -96.37500    	    19.37500    	    2841.188    	    2.400000    
   -96.12500    	    19.37500    	    2841.188    	    4.458333    
   -96.37500    	    19.12500    	    2841.312    	    6.644445    
   -96.12500    	    19.12500    	    2841.312    	    4.550000    
   -96.37500    	    19.37500    	    2841.312    	    5.940743    
   -96.12500    	    19.37500    	    2841.312    	    4.383332    
   -96.37500    	    19.12500    	    2841.438    	    1.003704    
   -96.12500    	    19.12500    	    2841.438    	    1.002778    
   -96.37500    	    19.37500    	    2841.438    	    1.237038    
   -96.12500    	    19.37500    	    2841.438    	    1.350001    
   -96.37500    	    19.12500    	    2841.562    	    3.018518    
   -96.12500    	    19.12500    	    2841.562    	    6.383333    
   -96.37500    	    19.37500    	    2841.562    	    3.022222    
   -96.12500    	    19.37500    	    2841.562    	    4.922224    
   -96.37500    	    19.12500    	    2841.688    	    5.340741    
   -96.12500    	    19.12500    	    2841.688    	    8.333333    
   -96.37500    	    19.37500    	    2841.688    	    3.240741    
   -96.12500    	    19.37500    	    2841.688    	    6.458334    
   -96.37500    	    19.12500    	    2841.812    	    4.785185    
   -96.12500    	    19.12500    	    2841.812    	    3.352777    
   -96.37500    	    19.37500    	    2841.812    	    1.777778    
   -96.12500    	    19.37500    	    2841.812    	    2.319444    
   -96.37500    	    19.12500    	    2841.938    	   0.1185185    
   -96.12500    	    19.12500    	    2841.938    	   7.5000003E-02
   -96.37500    	    19.37500    	    2841.938    	   2.2222223E-02
   -96.12500    	    19.37500    	    2841.938    	   2.2222225E-02
   -96.37500    	    19.12500    	    2842.062    	   0.5962964    
   -96.12500    	    19.12500    	    2842.062    	   4.4444446E-02
   -96.37500    	    19.37500    	    2842.062    	   0.5888889    
   -96.12500    	    19.37500    	    2842.062    	   9.4444446E-02
   -96.37500    	    19.12500    	    2842.188    	   0.0000000E+00
   -96.12500    	    19.12500    	    2842.188    	   0.0000000E+00
   -96.37500    	    19.37500    	    2842.188    	   2.5925925E-02
   -96.12500    	    19.37500    	    2842.188    	   8.0555558E-02
