X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -87.37500    	    18.62500    	    3531.562    	    1.194444    
   -87.12500    	    18.62500    	    3531.562    	    1.425926    
   -87.37500    	    18.87500    	    3531.562    	    1.581250    
   -87.12500    	    18.87500    	    3531.562    	    1.866667    
   -87.37500    	    18.62500    	    3531.688    	    2.352777    
   -87.12500    	    18.62500    	    3531.688    	    3.166667    
   -87.37500    	    18.87500    	    3531.688    	    1.404167    
   -87.12500    	    18.87500    	    3531.688    	    1.866666    
   -87.37500    	    18.62500    	    3531.812    	    5.291666    
   -87.12500    	    18.62500    	    3531.812    	    3.774074    
   -87.37500    	    18.87500    	    3531.812    	    3.704166    
   -87.12500    	    18.87500    	    3531.812    	    2.388890    
   -87.37500    	    18.62500    	    3531.938    	    6.738890    
   -87.12500    	    18.62500    	    3531.938    	    9.207408    
   -87.37500    	    18.87500    	    3531.938    	    6.402084    
   -87.12500    	    18.87500    	    3531.938    	    9.622222    
   -87.37500    	    18.62500    	    3532.062    	    15.60556    
   -87.12500    	    18.62500    	    3532.062    	    6.107409    
   -87.37500    	    18.87500    	    3532.062    	    13.74166    
   -87.12500    	    18.87500    	    3532.062    	    7.416667    
   -87.37500    	    18.62500    	    3532.188    	    18.02778    
   -87.12500    	    18.62500    	    3532.188    	    4.888889    
   -87.37500    	    18.87500    	    3532.188    	    10.90417    
   -87.12500    	    18.87500    	    3532.188    	    5.624999    
   -87.37500    	    18.62500    	    3532.312    	    17.96667    
   -87.12500    	    18.62500    	    3532.312    	    4.866668    
   -87.37500    	    18.87500    	    3532.312    	    10.63751    
   -87.12500    	    18.87500    	    3532.312    	    5.583333    
   -87.37500    	    18.62500    	    3532.438    	    6.808333    
   -87.12500    	    18.62500    	    3532.438    	    3.974074    
   -87.37500    	    18.87500    	    3532.438    	    5.031250    
   -87.12500    	    18.87500    	    3532.438    	    4.536112    
   -87.37500    	    18.62500    	    3532.562    	    2.599999    
   -87.12500    	    18.62500    	    3532.562    	    3.711112    
   -87.37500    	    18.87500    	    3532.562    	    3.137500    
   -87.12500    	    18.87500    	    3532.562    	    4.061110    
