X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -91.12500    	    29.12500    	    205.3125    	   0.5777778    
   -90.87500    	    29.12500    	    205.3125    	   0.6722222    
   -91.12500    	    29.37500    	    205.3125    	   3.0555559E-02
   -90.87500    	    29.37500    	    205.3125    	   0.1041667    
   -91.12500    	    29.12500    	    205.4375    	    6.318519    
   -90.87500    	    29.12500    	    205.4375    	    3.311111    
   -91.12500    	    29.37500    	    205.4375    	    2.650000    
   -90.87500    	    29.37500    	    205.4375    	    1.877083    
   -91.12500    	    29.12500    	    205.5625    	    7.922222    
   -90.87500    	    29.12500    	    205.5625    	    4.561110    
   -91.12500    	    29.37500    	    205.5625    	    9.861112    
   -90.87500    	    29.37500    	    205.5625    	    6.554168    
   -91.12500    	    29.12500    	    205.6875    	   0.7962963    
   -90.87500    	    29.12500    	    205.6875    	   0.4416667    
   -91.12500    	    29.37500    	    205.6875    	    16.93889    
   -90.87500    	    29.37500    	    205.6875    	    7.860416    
   -91.12500    	    29.12500    	    205.8125    	   0.2592593    
   -90.87500    	    29.12500    	    205.8125    	   0.2388888    
   -91.12500    	    29.37500    	    205.8125    	   0.7805555    
   -90.87500    	    29.37500    	    205.8125    	    3.800000    
   -91.12500    	    29.12500    	    205.9375    	   0.5037038    
   -90.87500    	    29.12500    	    205.9375    	   0.5250002    
   -91.12500    	    29.37500    	    205.9375    	   7.7777773E-02
   -90.87500    	    29.37500    	    205.9375    	   5.4166663E-02
   -91.12500    	    29.12500    	    206.0625    	   1.4814815E-02
   -90.87500    	    29.12500    	    206.0625    	   3.3333339E-02
   -91.12500    	    29.37500    	    206.0625    	   1.1111111E-02
   -90.87500    	    29.37500    	    206.0625    	   4.1666669E-03
   -91.12500    	    29.12500    	    206.1875    	   0.0000000E+00
   -90.87500    	    29.12500    	    206.1875    	   0.0000000E+00
   -91.12500    	    29.37500    	    206.1875    	   0.0000000E+00
   -90.87500    	    29.37500    	    206.1875    	   0.0000000E+00
   -91.12500    	    29.12500    	    206.3125    	   0.0000000E+00
   -90.87500    	    29.12500    	    206.3125    	   0.0000000E+00
   -91.12500    	    29.37500    	    206.3125    	   0.0000000E+00
   -90.87500    	    29.37500    	    206.3125    	   0.0000000E+00
