X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -78.87500    	    33.62500    	    2099.812    	   2.2222223E-02
   -78.62500    	    33.62500    	    2099.812    	   4.4444446E-02
   -78.87500    	    33.87500    	    2099.812    	   0.2375001    
   -78.62500    	    33.87500    	    2099.812    	   0.1944444    
   -78.87500    	    33.62500    	    2099.938    	   0.6999999    
   -78.62500    	    33.62500    	    2099.938    	   0.2925926    
   -78.87500    	    33.87500    	    2099.938    	   0.2083333    
   -78.62500    	    33.87500    	    2099.938    	   7.2222225E-02
   -78.87500    	    33.62500    	    2100.062    	    3.455556    
   -78.62500    	    33.62500    	    2100.062    	    1.981481    
   -78.87500    	    33.87500    	    2100.062    	    2.352084    
   -78.62500    	    33.87500    	    2100.062    	    1.600000    
   -78.87500    	    33.62500    	    2100.188    	    5.425000    
   -78.62500    	    33.62500    	    2100.188    	    3.651853    
   -78.87500    	    33.87500    	    2100.188    	    12.22083    
   -78.62500    	    33.87500    	    2100.188    	    8.711111    
   -78.87500    	    33.62500    	    2100.312    	    3.363889    
   -78.62500    	    33.62500    	    2100.312    	    2.407408    
   -78.87500    	    33.87500    	    2100.312    	    7.514584    
   -78.62500    	    33.87500    	    2100.312    	    8.008334    
   -78.87500    	    33.62500    	    2100.438    	   0.4694446    
   -78.62500    	    33.62500    	    2100.438    	   0.4592594    
   -78.87500    	    33.87500    	    2100.438    	    1.841666    
   -78.62500    	    33.87500    	    2100.438    	    2.847224    
   -78.87500    	    33.62500    	    2100.562    	   0.0000000E+00
   -78.62500    	    33.62500    	    2100.562    	   4.4444446E-02
   -78.87500    	    33.87500    	    2100.562    	   0.0000000E+00
   -78.62500    	    33.87500    	    2100.562    	   0.0000000E+00
   -78.87500    	    33.62500    	    2100.688    	   0.0000000E+00
   -78.62500    	    33.62500    	    2100.688    	   0.0000000E+00
   -78.87500    	    33.87500    	    2100.688    	   0.0000000E+00
   -78.62500    	    33.87500    	    2100.688    	   0.0000000E+00
   -78.87500    	    33.62500    	    2100.812    	   0.0000000E+00
   -78.62500    	    33.62500    	    2100.812    	   0.0000000E+00
   -78.87500    	    33.87500    	    2100.812    	   0.0000000E+00
   -78.62500    	    33.87500    	    2100.812    	   0.0000000E+00
