X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -73.12500    	    21.37500    	    5388.688    	   1.1111111E-02
   -72.87500    	    21.37500    	    5388.688    	   8.8888891E-02
   -73.12500    	    21.62500    	    5388.688    	   0.0000000E+00
   -72.87500    	    21.62500    	    5388.688    	   4.4444446E-02
   -73.12500    	    21.37500    	    5388.812    	    2.797222    
   -72.87500    	    21.37500    	    5388.812    	    3.266667    
   -73.12500    	    21.62500    	    5388.812    	    3.225000    
   -72.87500    	    21.62500    	    5388.812    	    4.881482    
   -73.12500    	    21.37500    	    5388.938    	    3.466667    
   -72.87500    	    21.37500    	    5388.938    	    5.114815    
   -73.12500    	    21.62500    	    5388.938    	    4.222222    
   -72.87500    	    21.62500    	    5388.938    	    3.633333    
   -73.12500    	    21.37500    	    5389.062    	    13.62222    
   -72.87500    	    21.37500    	    5389.062    	    13.49630    
   -73.12500    	    21.62500    	    5389.062    	    11.89722    
   -72.87500    	    21.62500    	    5389.062    	    15.20741    
   -73.12500    	    21.37500    	    5389.188    	    7.297222    
   -72.87500    	    21.37500    	    5389.188    	    6.796297    
   -73.12500    	    21.62500    	    5389.188    	    8.944445    
   -72.87500    	    21.62500    	    5389.188    	    8.992593    
   -73.12500    	    21.37500    	    5389.312    	    11.07778    
   -72.87500    	    21.37500    	    5389.312    	    13.31852    
   -73.12500    	    21.62500    	    5389.312    	    9.883332    
   -72.87500    	    21.62500    	    5389.312    	    12.97407    
   -73.12500    	    21.37500    	    5389.438    	    15.49167    
   -72.87500    	    21.37500    	    5389.438    	    16.88519    
   -73.12500    	    21.62500    	    5389.438    	    13.02222    
   -72.87500    	    21.62500    	    5389.438    	    12.07778    
   -73.12500    	    21.37500    	    5389.562    	    7.505556    
   -72.87500    	    21.37500    	    5389.562    	    6.333333    
   -73.12500    	    21.62500    	    5389.562    	    7.152778    
   -72.87500    	    21.62500    	    5389.562    	    5.300000    
   -73.12500    	    21.37500    	    5389.688    	   3.0555556E-02
   -72.87500    	    21.37500    	    5389.688    	   0.0000000E+00
   -73.12500    	    21.62500    	    5389.688    	   0.0000000E+00
   -72.87500    	    21.62500    	    5389.688    	   0.0000000E+00
