X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -97.87500    	    24.12500    	    2762.562    	    1.813889    
   -97.62500    	    24.12500    	    2762.562    	   0.9999996    
   -97.87500    	    24.37500    	    2762.562    	    2.366666    
   -97.62500    	    24.37500    	    2762.562    	    1.750000    
   -97.87500    	    24.12500    	    2762.688    	   0.8833334    
   -97.62500    	    24.12500    	    2762.688    	    1.418750    
   -97.87500    	    24.37500    	    2762.688    	    1.685185    
   -97.62500    	    24.37500    	    2762.688    	    2.502778    
   -97.87500    	    24.12500    	    2762.812    	    1.713889    
   -97.62500    	    24.12500    	    2762.812    	    1.433333    
   -97.87500    	    24.37500    	    2762.812    	   0.9777780    
   -97.62500    	    24.37500    	    2762.812    	   0.8361112    
   -97.87500    	    24.12500    	    2762.938    	    3.497222    
   -97.62500    	    24.12500    	    2762.938    	    2.620833    
   -97.87500    	    24.37500    	    2762.938    	    3.718518    
   -97.62500    	    24.37500    	    2762.938    	    2.863889    
   -97.87500    	    24.12500    	    2763.062    	    7.338888    
   -97.62500    	    24.12500    	    2763.062    	    6.635417    
   -97.87500    	    24.37500    	    2763.062    	    7.437037    
   -97.62500    	    24.37500    	    2763.062    	    8.599999    
   -97.87500    	    24.12500    	    2763.188    	    6.541667    
   -97.62500    	    24.12500    	    2763.188    	    5.127083    
   -97.87500    	    24.37500    	    2763.188    	    8.292591    
   -97.62500    	    24.37500    	    2763.188    	    5.147222    
   -97.87500    	    24.12500    	    2763.312    	    2.758333    
   -97.62500    	    24.12500    	    2763.312    	    4.135417    
   -97.87500    	    24.37500    	    2763.312    	    4.277778    
   -97.62500    	    24.37500    	    2763.312    	    5.613890    
   -97.87500    	    24.12500    	    2763.438    	    3.663889    
   -97.62500    	    24.12500    	    2763.438    	    2.433333    
   -97.87500    	    24.37500    	    2763.438    	    4.385184    
   -97.62500    	    24.37500    	    2763.438    	    2.872221    
   -97.87500    	    24.12500    	    2763.562    	   0.2916668    
   -97.62500    	    24.12500    	    2763.562    	   0.2854168    
   -97.87500    	    24.37500    	    2763.562    	   0.3000000    
   -97.62500    	    24.37500    	    2763.562    	   0.1027777    
