X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -84.62500    	    21.62500    	    915.8125    	   0.2444444    
   -84.37500    	    21.62500    	    915.8125    	   0.4000000    
   -84.62500    	    21.87500    	    915.8125    	   0.4916668    
   -84.37500    	    21.87500    	    915.8125    	   0.6361111    
   -84.62500    	    21.62500    	    915.9375    	   2.2222225E-02
   -84.37500    	    21.62500    	    915.9375    	    1.829630    
   -84.62500    	    21.87500    	    915.9375    	   0.0000000E+00
   -84.37500    	    21.87500    	    915.9375    	   0.7444445    
   -84.62500    	    21.62500    	    916.0625    	   1.6666668E-02
   -84.37500    	    21.62500    	    916.0625    	    3.133333    
   -84.62500    	    21.87500    	    916.0625    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.0625    	    1.266667    
   -84.62500    	    21.62500    	    916.1875    	   3.8888890E-02
   -84.37500    	    21.62500    	    916.1875    	    2.648148    
   -84.62500    	    21.87500    	    916.1875    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.1875    	    1.275000    
   -84.62500    	    21.62500    	    916.3125    	   1.9444445E-02
   -84.37500    	    21.62500    	    916.3125    	   0.9962965    
   -84.62500    	    21.87500    	    916.3125    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.3125    	   0.5277779    
   -84.62500    	    21.62500    	    916.4375    	   0.0000000E+00
   -84.37500    	    21.62500    	    916.4375    	   0.0000000E+00
   -84.62500    	    21.87500    	    916.4375    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.4375    	   0.0000000E+00
   -84.62500    	    21.62500    	    916.5625    	   0.0000000E+00
   -84.37500    	    21.62500    	    916.5625    	   3.7037039E-03
   -84.62500    	    21.87500    	    916.5625    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.5625    	   0.0000000E+00
   -84.62500    	    21.62500    	    916.6875    	   0.0000000E+00
   -84.37500    	    21.62500    	    916.6875    	   2.5925925E-02
   -84.62500    	    21.87500    	    916.6875    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.6875    	   0.0000000E+00
   -84.62500    	    21.62500    	    916.8125    	   0.0000000E+00
   -84.37500    	    21.62500    	    916.8125    	   2.5925927E-02
   -84.62500    	    21.87500    	    916.8125    	   0.0000000E+00
   -84.37500    	    21.87500    	    916.8125    	   0.0000000E+00
