X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -87.87500    	    18.62500    	    1717.812    	   0.6027777    
   -87.62500    	    18.62500    	    1717.812    	   0.2185185    
   -87.87500    	    18.87500    	    1717.812    	    1.993750    
   -87.62500    	    18.87500    	    1717.812    	   0.9333334    
   -87.87500    	    18.62500    	    1717.938    	   0.0000000E+00
   -87.62500    	    18.62500    	    1717.938    	   3.7037039E-03
   -87.87500    	    18.87500    	    1717.938    	   7.9166628E-02
   -87.62500    	    18.87500    	    1717.938    	   9.9999987E-02
   -87.87500    	    18.62500    	    1718.062    	    3.483333    
   -87.62500    	    18.62500    	    1718.062    	    4.403704    
   -87.87500    	    18.87500    	    1718.062    	    4.235416    
   -87.62500    	    18.87500    	    1718.062    	    5.041667    
   -87.87500    	    18.62500    	    1718.188    	    3.433333    
   -87.62500    	    18.62500    	    1718.188    	    4.414815    
   -87.87500    	    18.87500    	    1718.188    	    2.558333    
   -87.62500    	    18.87500    	    1718.188    	    3.608333    
   -87.87500    	    18.62500    	    1718.312    	    12.08333    
   -87.62500    	    18.62500    	    1718.312    	    10.07778    
   -87.87500    	    18.87500    	    1718.312    	    11.84792    
   -87.62500    	    18.87500    	    1718.312    	    11.19444    
   -87.87500    	    18.62500    	    1718.438    	    17.30278    
   -87.62500    	    18.62500    	    1718.438    	    16.47777    
   -87.87500    	    18.87500    	    1718.438    	    11.91458    
   -87.62500    	    18.87500    	    1718.438    	    10.25000    
   -87.87500    	    18.62500    	    1718.562    	    3.350000    
   -87.62500    	    18.62500    	    1718.562    	    1.218518    
   -87.87500    	    18.87500    	    1718.562    	    2.593750    
   -87.62500    	    18.87500    	    1718.562    	   0.9333334    
   -87.87500    	    18.62500    	    1718.688    	   9.4444439E-02
   -87.62500    	    18.62500    	    1718.688    	   1.1111111E-02
   -87.87500    	    18.87500    	    1718.688    	   8.3333321E-02
   -87.62500    	    18.87500    	    1718.688    	   5.8333337E-02
   -87.87500    	    18.62500    	    1718.812    	   0.0000000E+00
   -87.62500    	    18.62500    	    1718.812    	   0.0000000E+00
   -87.87500    	    18.87500    	    1718.812    	   8.3333338E-03
   -87.62500    	    18.87500    	    1718.812    	   1.3888889E-02
