X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -81.87500    	    24.37500    	    2081.312    	   0.5851852    
   -81.62500    	    24.37500    	    2081.312    	   0.3194445    
   -81.87500    	    24.62500    	    2081.312    	    1.200000    
   -81.62500    	    24.62500    	    2081.312    	   0.7458332    
   -81.87500    	    24.37500    	    2081.438    	   0.3000000    
   -81.62500    	    24.37500    	    2081.438    	   0.8972223    
   -81.87500    	    24.62500    	    2081.438    	   0.4277777    
   -81.62500    	    24.62500    	    2081.438    	   0.4354167    
   -81.87500    	    24.37500    	    2081.562    	    1.414815    
   -81.62500    	    24.37500    	    2081.562    	    2.402778    
   -81.87500    	    24.62500    	    2081.562    	   0.7249998    
   -81.62500    	    24.62500    	    2081.562    	    2.056252    
   -81.87500    	    24.37500    	    2081.688    	    3.285185    
   -81.62500    	    24.37500    	    2081.688    	    3.061111    
   -81.87500    	    24.62500    	    2081.688    	    6.844446    
   -81.62500    	    24.62500    	    2081.688    	    6.191669    
   -81.87500    	    24.37500    	    2081.812    	    4.422223    
   -81.62500    	    24.37500    	    2081.812    	   0.7694447    
   -81.87500    	    24.62500    	    2081.812    	    13.12500    
   -81.62500    	    24.62500    	    2081.812    	    4.647917    
   -81.87500    	    24.37500    	    2081.938    	    4.103703    
   -81.62500    	    24.37500    	    2081.938    	   0.5555556    
   -81.87500    	    24.62500    	    2081.938    	    4.244443    
   -81.62500    	    24.62500    	    2081.938    	   0.9895835    
   -81.87500    	    24.37500    	    2082.062    	    2.188889    
   -81.62500    	    24.37500    	    2082.062    	   0.3000001    
   -81.87500    	    24.62500    	    2082.062    	    1.891667    
   -81.62500    	    24.62500    	    2082.062    	   0.3437500    
   -81.87500    	    24.37500    	    2082.188    	   0.3259260    
   -81.62500    	    24.37500    	    2082.188    	   6.9444448E-02
   -81.87500    	    24.62500    	    2082.188    	   0.5777779    
   -81.62500    	    24.62500    	    2082.188    	   9.7916655E-02
   -81.87500    	    24.37500    	    2082.312    	   0.0000000E+00
   -81.62500    	    24.37500    	    2082.312    	   6.3888893E-02
   -81.87500    	    24.62500    	    2082.312    	   0.5277779    
   -81.62500    	    24.62500    	    2082.312    	   7.4999996E-02
