X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -81.62500    	    24.62500    	    5391.062    	    2.483334    
   -81.37500    	    24.62500    	    5391.062    	    2.416667    
   -81.62500    	    24.87500    	    5391.062    	    1.825000    
   -81.37500    	    24.87500    	    5391.062    	    1.907408    
   -81.62500    	    24.62500    	    5391.188    	    3.508333    
   -81.37500    	    24.62500    	    5391.188    	    2.669444    
   -81.62500    	    24.87500    	    5391.188    	    3.383334    
   -81.37500    	    24.87500    	    5391.188    	    3.637037    
   -81.62500    	    24.62500    	    5391.312    	    1.352083    
   -81.37500    	    24.62500    	    5391.312    	    1.594445    
   -81.62500    	    24.87500    	    5391.312    	    2.319444    
   -81.37500    	    24.87500    	    5391.312    	    1.588889    
   -81.62500    	    24.62500    	    5391.438    	    3.170834    
   -81.37500    	    24.62500    	    5391.438    	    5.130556    
   -81.62500    	    24.87500    	    5391.438    	    2.638889    
   -81.37500    	    24.87500    	    5391.438    	    4.814815    
   -81.62500    	    24.62500    	    5391.562    	    4.222917    
   -81.37500    	    24.62500    	    5391.562    	    8.369445    
   -81.62500    	    24.87500    	    5391.562    	    4.611111    
   -81.37500    	    24.87500    	    5391.562    	    8.355556    
   -81.62500    	    24.62500    	    5391.688    	    1.850000    
   -81.37500    	    24.62500    	    5391.688    	    3.236111    
   -81.62500    	    24.87500    	    5391.688    	    4.027777    
   -81.37500    	    24.87500    	    5391.688    	    6.055555    
   -81.62500    	    24.62500    	    5391.812    	    1.466667    
   -81.37500    	    24.62500    	    5391.812    	    1.241667    
   -81.62500    	    24.87500    	    5391.812    	    2.547222    
   -81.37500    	    24.87500    	    5391.812    	    2.670370    
   -81.62500    	    24.62500    	    5391.938    	   0.1437500    
   -81.37500    	    24.62500    	    5391.938    	   3.3333335E-02
   -81.62500    	    24.87500    	    5391.938    	   0.2888889    
   -81.37500    	    24.87500    	    5391.938    	   0.1703704    
   -81.62500    	    24.62500    	    5392.062    	   3.3333331E-02
   -81.37500    	    24.62500    	    5392.062    	   4.4444446E-02
   -81.62500    	    24.87500    	    5392.062    	   1.0000000E-01
   -81.37500    	    24.87500    	    5392.062    	   9.6296303E-02
