X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -61.37500    	    13.12500    	    5368.188    	    3.602778    
   -61.12500    	    13.12500    	    5368.188    	    4.137500    
   -61.37500    	    13.37500    	    5368.188    	    4.788889    
   -61.12500    	    13.37500    	    5368.188    	    5.833333    
   -61.37500    	    13.12500    	    5368.312    	    5.591667    
   -61.12500    	    13.12500    	    5368.312    	    7.645833    
   -61.37500    	    13.37500    	    5368.312    	    8.674074    
   -61.12500    	    13.37500    	    5368.312    	    10.90000    
   -61.37500    	    13.12500    	    5368.438    	    13.37778    
   -61.12500    	    13.12500    	    5368.438    	    13.85208    
   -61.37500    	    13.37500    	    5368.438    	    10.88148    
   -61.12500    	    13.37500    	    5368.438    	    8.169444    
   -61.37500    	    13.12500    	    5368.562    	    25.16667    
   -61.12500    	    13.12500    	    5368.562    	    14.70000    
   -61.37500    	    13.37500    	    5368.562    	    4.718519    
   -61.12500    	    13.37500    	    5368.562    	    3.205556    
   -61.37500    	    13.12500    	    5368.688    	    10.46667    
   -61.12500    	    13.12500    	    5368.688    	    6.268750    
   -61.37500    	    13.37500    	    5368.688    	    2.170370    
   -61.12500    	    13.37500    	    5368.688    	    1.266667    
   -61.37500    	    13.12500    	    5368.812    	   0.2777778    
   -61.12500    	    13.12500    	    5368.812    	   0.1020833    
   -61.37500    	    13.37500    	    5368.812    	   2.2222223E-02
   -61.12500    	    13.37500    	    5368.812    	   1.1111111E-02
   -61.37500    	    13.12500    	    5368.938    	   0.0000000E+00
   -61.12500    	    13.12500    	    5368.938    	   1.8750001E-02
   -61.37500    	    13.37500    	    5368.938    	   0.0000000E+00
   -61.12500    	    13.37500    	    5368.938    	   0.0000000E+00
   -61.37500    	    13.12500    	    5369.062    	   0.0000000E+00
   -61.12500    	    13.12500    	    5369.062    	   0.0000000E+00
   -61.37500    	    13.37500    	    5369.062    	   0.0000000E+00
   -61.12500    	    13.37500    	    5369.062    	   0.0000000E+00
   -61.37500    	    13.12500    	    5369.188    	   0.0000000E+00
   -61.12500    	    13.12500    	    5369.188    	   7.0833333E-02
   -61.37500    	    13.37500    	    5369.188    	   0.0000000E+00
   -61.12500    	    13.37500    	    5369.188    	   9.4444446E-02
