X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -89.62500    	    30.12500    	    941.9375    	    7.422224    
   -89.37500    	    30.12500    	    941.9375    	    7.185185    
   -89.62500    	    30.37500    	    941.9375    	    6.529169    
   -89.37500    	    30.37500    	    941.9375    	    7.558332    
   -89.62500    	    30.12500    	    942.0625    	    11.18611    
   -89.37500    	    30.12500    	    942.0625    	    10.98519    
   -89.62500    	    30.37500    	    942.0625    	    5.556250    
   -89.37500    	    30.37500    	    942.0625    	    5.922223    
   -89.62500    	    30.12500    	    942.1875    	    6.130556    
   -89.37500    	    30.12500    	    942.1875    	    6.192591    
   -89.62500    	    30.37500    	    942.1875    	    8.283334    
   -89.37500    	    30.37500    	    942.1875    	    8.077778    
   -89.62500    	    30.12500    	    942.3125    	    1.972222    
   -89.37500    	    30.12500    	    942.3125    	    1.125926    
   -89.62500    	    30.37500    	    942.3125    	    3.295834    
   -89.37500    	    30.37500    	    942.3125    	    1.961111    
   -89.62500    	    30.12500    	    942.4375    	    1.661111    
   -89.37500    	    30.12500    	    942.4375    	    1.811111    
   -89.62500    	    30.37500    	    942.4375    	    1.695833    
   -89.37500    	    30.37500    	    942.4375    	    1.647223    
   -89.62500    	    30.12500    	    942.5625    	   0.0000000E+00
   -89.37500    	    30.12500    	    942.5625    	   0.0000000E+00
   -89.62500    	    30.37500    	    942.5625    	   2.2916667E-02
   -89.37500    	    30.37500    	    942.5625    	   9.1666661E-02
   -89.62500    	    30.12500    	    942.6875    	   0.0000000E+00
   -89.37500    	    30.12500    	    942.6875    	   0.0000000E+00
   -89.62500    	    30.37500    	    942.6875    	   0.0000000E+00
   -89.37500    	    30.37500    	    942.6875    	   0.0000000E+00
   -89.62500    	    30.12500    	    942.8125    	   0.0000000E+00
   -89.37500    	    30.12500    	    942.8125    	   0.0000000E+00
   -89.62500    	    30.37500    	    942.8125    	   0.0000000E+00
   -89.37500    	    30.37500    	    942.8125    	   0.0000000E+00
   -89.62500    	    30.12500    	    942.9375    	   0.0000000E+00
   -89.37500    	    30.12500    	    942.9375    	   0.0000000E+00
   -89.62500    	    30.37500    	    942.9375    	   0.0000000E+00
   -89.37500    	    30.37500    	    942.9375    	   0.0000000E+00
