X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -79.12500    	    26.62500    	    5052.562    	   0.8407407    
   -78.87500    	    26.62500    	    5052.562    	   0.8916667    
   -79.12500    	    26.87500    	    5052.562    	    1.033333    
   -78.87500    	    26.87500    	    5052.562    	    1.347917    
   -79.12500    	    26.62500    	    5052.688    	   0.7444444    
   -78.87500    	    26.62500    	    5052.688    	    1.158333    
   -79.12500    	    26.87500    	    5052.688    	    2.088889    
   -78.87500    	    26.87500    	    5052.688    	    2.120833    
   -79.12500    	    26.62500    	    5052.812    	    2.803704    
   -78.87500    	    26.62500    	    5052.812    	    2.536111    
   -79.12500    	    26.87500    	    5052.812    	    2.052778    
   -78.87500    	    26.87500    	    5052.812    	    2.558333    
   -79.12500    	    26.62500    	    5052.938    	    4.407408    
   -78.87500    	    26.62500    	    5052.938    	    4.858334    
   -79.12500    	    26.87500    	    5052.938    	    6.844444    
   -78.87500    	    26.87500    	    5052.938    	    8.343750    
   -79.12500    	    26.62500    	    5053.062    	    7.892592    
   -78.87500    	    26.62500    	    5053.062    	    9.733333    
   -79.12500    	    26.87500    	    5053.062    	    5.536110    
   -78.87500    	    26.87500    	    5053.062    	    5.181250    
   -79.12500    	    26.62500    	    5053.188    	    8.655556    
   -78.87500    	    26.62500    	    5053.188    	    13.70000    
   -79.12500    	    26.87500    	    5053.188    	    2.794444    
   -78.87500    	    26.87500    	    5053.188    	    6.631250    
   -79.12500    	    26.62500    	    5053.312    	    3.170370    
   -78.87500    	    26.62500    	    5053.312    	    2.194444    
   -79.12500    	    26.87500    	    5053.312    	    2.300000    
   -78.87500    	    26.87500    	    5053.312    	    2.375000    
   -79.12500    	    26.62500    	    5053.438    	   0.3555556    
   -78.87500    	    26.62500    	    5053.438    	   9.7222231E-02
   -79.12500    	    26.87500    	    5053.438    	   0.0000000E+00
   -78.87500    	    26.87500    	    5053.438    	   6.2500000E-02
   -79.12500    	    26.62500    	    5053.562    	   0.0000000E+00
   -78.87500    	    26.62500    	    5053.562    	   0.0000000E+00
   -79.12500    	    26.87500    	    5053.562    	   0.0000000E+00
   -78.87500    	    26.87500    	    5053.562    	   0.0000000E+00
