X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -64.87500    	    32.12500    	    4326.812    	   0.0000000E+00
   -64.62500    	    32.12500    	    4326.812    	   0.0000000E+00
   -64.87500    	    32.37500    	    4326.812    	   0.0000000E+00
   -64.62500    	    32.37500    	    4326.812    	   0.0000000E+00
   -64.87500    	    32.12500    	    4326.938    	    2.047222    
   -64.62500    	    32.12500    	    4326.938    	   0.7805557    
   -64.87500    	    32.37500    	    4326.938    	    1.877778    
   -64.62500    	    32.37500    	    4326.938    	   0.5740740    
   -64.87500    	    32.12500    	    4327.062    	   0.9722224    
   -64.62500    	    32.12500    	    4327.062    	   0.3388889    
   -64.87500    	    32.37500    	    4327.062    	    1.233334    
   -64.62500    	    32.37500    	    4327.062    	   0.1851851    
   -64.87500    	    32.12500    	    4327.188    	    4.594444    
   -64.62500    	    32.12500    	    4327.188    	    3.544445    
   -64.87500    	    32.37500    	    4327.188    	    1.892593    
   -64.62500    	    32.37500    	    4327.188    	    1.588889    
   -64.87500    	    32.12500    	    4327.312    	    16.98333    
   -64.62500    	    32.12500    	    4327.312    	    12.91389    
   -64.87500    	    32.37500    	    4327.312    	    12.71852    
   -64.62500    	    32.37500    	    4327.312    	    8.366667    
   -64.87500    	    32.12500    	    4327.438    	    10.29722    
   -64.62500    	    32.12500    	    4327.438    	    11.83056    
   -64.87500    	    32.37500    	    4327.438    	    12.27778    
   -64.62500    	    32.37500    	    4327.438    	    9.148149    
   -64.87500    	    32.12500    	    4327.562    	   0.2805556    
   -64.62500    	    32.12500    	    4327.562    	   0.4972222    
   -64.87500    	    32.37500    	    4327.562    	   0.2666666    
   -64.62500    	    32.37500    	    4327.562    	   0.6407409    
   -64.87500    	    32.12500    	    4327.688    	   0.1749999    
   -64.62500    	    32.12500    	    4327.688    	   0.2194443    
   -64.87500    	    32.37500    	    4327.688    	   0.1851851    
   -64.62500    	    32.37500    	    4327.688    	   0.2259258    
   -64.87500    	    32.12500    	    4327.812    	   0.0000000E+00
   -64.62500    	    32.12500    	    4327.812    	   0.0000000E+00
   -64.87500    	    32.37500    	    4327.812    	   0.0000000E+00
   -64.62500    	    32.37500    	    4327.812    	   0.0000000E+00
