X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -62.87500    	    45.87500    	    2828.312    	   0.0000000E+00
   -62.62500    	    45.87500    	    2828.312    	   0.0000000E+00
   -62.87500    	    46.12500    	    2828.312    	   0.0000000E+00
   -62.62500    	    46.12500    	    2828.312    	   0.0000000E+00
   -62.87500    	    45.87500    	    2828.438    	   0.0000000E+00
   -62.62500    	    45.87500    	    2828.438    	   0.0000000E+00
   -62.87500    	    46.12500    	    2828.438    	   0.0000000E+00
   -62.62500    	    46.12500    	    2828.438    	   0.0000000E+00
   -62.87500    	    45.87500    	    2828.562    	   3.9583337E-02
   -62.62500    	    45.87500    	    2828.562    	   5.5555557E-03
   -62.87500    	    46.12500    	    2828.562    	   0.4222222    
   -62.62500    	    46.12500    	    2828.562    	   0.1555556    
   -62.87500    	    45.87500    	    2828.688    	    2.283333    
   -62.62500    	    45.87500    	    2828.688    	    1.450000    
   -62.87500    	    46.12500    	    2828.688    	    3.416667    
   -62.62500    	    46.12500    	    2828.688    	    1.370370    
   -62.87500    	    45.87500    	    2828.812    	   6.8750009E-02
   -62.62500    	    45.87500    	    2828.812    	   4.1666672E-02
   -62.87500    	    46.12500    	    2828.812    	   0.5111111    
   -62.62500    	    46.12500    	    2828.812    	   0.5074074    
   -62.87500    	    45.87500    	    2828.938    	   0.0000000E+00
   -62.62500    	    45.87500    	    2828.938    	   0.0000000E+00
   -62.87500    	    46.12500    	    2828.938    	   0.0000000E+00
   -62.62500    	    46.12500    	    2828.938    	   0.0000000E+00
   -62.87500    	    45.87500    	    2829.062    	   0.0000000E+00
   -62.62500    	    45.87500    	    2829.062    	   0.0000000E+00
   -62.87500    	    46.12500    	    2829.062    	   0.0000000E+00
   -62.62500    	    46.12500    	    2829.062    	   0.0000000E+00
   -62.87500    	    45.87500    	    2829.188    	   0.0000000E+00
   -62.62500    	    45.87500    	    2829.188    	   0.0000000E+00
   -62.87500    	    46.12500    	    2829.188    	   0.0000000E+00
   -62.62500    	    46.12500    	    2829.188    	   0.0000000E+00
   -62.87500    	    45.87500    	    2829.312    	   0.0000000E+00
   -62.62500    	    45.87500    	    2829.312    	   0.0000000E+00
   -62.87500    	    46.12500    	    2829.312    	   0.0000000E+00
   -62.62500    	    46.12500    	    2829.312    	   0.0000000E+00
