X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -73.37500    	    20.87500    	    2101.062    	   0.0000000E+00
   -73.12500    	    20.87500    	    2101.062    	   8.6111099E-02
   -73.37500    	    21.12500    	    2101.062    	   0.0000000E+00
   -73.12500    	    21.12500    	    2101.062    	   5.6249987E-02
   -73.37500    	    20.87500    	    2101.188    	   2.2222223E-02
   -73.12500    	    20.87500    	    2101.188    	   0.1638889    
   -73.37500    	    21.12500    	    2101.188    	   0.0000000E+00
   -73.12500    	    21.12500    	    2101.188    	   1.6666668E-02
   -73.37500    	    20.87500    	    2101.312    	   0.1407407    
   -73.12500    	    20.87500    	    2101.312    	   0.3166667    
   -73.37500    	    21.12500    	    2101.312    	   8.6111091E-02
   -73.12500    	    21.12500    	    2101.312    	   0.4250000    
   -73.37500    	    20.87500    	    2101.438    	    1.585185    
   -73.12500    	    20.87500    	    2101.438    	    1.802778    
   -73.37500    	    21.12500    	    2101.438    	    2.747223    
   -73.12500    	    21.12500    	    2101.438    	    2.572917    
   -73.37500    	    20.87500    	    2101.562    	    3.374074    
   -73.12500    	    20.87500    	    2101.562    	    2.922222    
   -73.37500    	    21.12500    	    2101.562    	    5.547222    
   -73.12500    	    21.12500    	    2101.562    	    6.010417    
   -73.37500    	    20.87500    	    2101.688    	    2.807407    
   -73.12500    	    20.87500    	    2101.688    	    3.691667    
   -73.37500    	    21.12500    	    2101.688    	    7.988888    
   -73.12500    	    21.12500    	    2101.688    	    8.102082    
   -73.37500    	    20.87500    	    2101.812    	    3.481481    
   -73.12500    	    20.87500    	    2101.812    	    3.494445    
   -73.37500    	    21.12500    	    2101.812    	    4.255556    
   -73.12500    	    21.12500    	    2101.812    	    4.362500    
   -73.37500    	    20.87500    	    2101.938    	    1.977778    
   -73.12500    	    20.87500    	    2101.938    	    1.911111    
   -73.37500    	    21.12500    	    2101.938    	    2.411112    
   -73.12500    	    21.12500    	    2101.938    	    1.952083    
   -73.37500    	    20.87500    	    2102.062    	    2.903703    
   -73.12500    	    20.87500    	    2102.062    	   0.7194445    
   -73.37500    	    21.12500    	    2102.062    	   0.6416667    
   -73.12500    	    21.12500    	    2102.062    	   0.2479167    
