X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -96.37500    	    19.37500    	    3914.688    	    1.762963    
   -96.12500    	    19.37500    	    3914.688    	    2.233334    
   -96.37500    	    19.62500    	    3914.688    	    1.730556    
   -96.12500    	    19.62500    	    3914.688    	    1.950000    
   -96.37500    	    19.37500    	    3914.812    	    1.474074    
   -96.12500    	    19.37500    	    3914.812    	    1.525000    
   -96.37500    	    19.62500    	    3914.812    	   0.5222223    
   -96.12500    	    19.62500    	    3914.812    	    1.581251    
   -96.37500    	    19.37500    	    3914.938    	    5.614814    
   -96.12500    	    19.37500    	    3914.938    	    9.063888    
   -96.37500    	    19.62500    	    3914.938    	    3.133333    
   -96.12500    	    19.62500    	    3914.938    	    7.795833    
   -96.37500    	    19.37500    	    3915.062    	    9.140741    
   -96.12500    	    19.37500    	    3915.062    	    4.041667    
   -96.37500    	    19.62500    	    3915.062    	    11.73611    
   -96.12500    	    19.62500    	    3915.062    	    6.618750    
   -96.37500    	    19.37500    	    3915.188    	    2.244445    
   -96.12500    	    19.37500    	    3915.188    	    3.558333    
   -96.37500    	    19.62500    	    3915.188    	    2.380555    
   -96.12500    	    19.62500    	    3915.188    	    2.441667    
   -96.37500    	    19.37500    	    3915.312    	    3.188889    
   -96.12500    	    19.37500    	    3915.312    	    1.058333    
   -96.37500    	    19.62500    	    3915.312    	    4.830555    
   -96.12500    	    19.62500    	    3915.312    	    1.937500    
   -96.37500    	    19.37500    	    3915.438    	   0.2555556    
   -96.12500    	    19.37500    	    3915.438    	   0.8277777    
   -96.37500    	    19.62500    	    3915.438    	   0.7083332    
   -96.12500    	    19.62500    	    3915.438    	    2.156250    
   -96.37500    	    19.37500    	    3915.562    	   1.4814815E-02
   -96.12500    	    19.37500    	    3915.562    	   0.8194444    
   -96.37500    	    19.62500    	    3915.562    	   0.7805556    
   -96.12500    	    19.62500    	    3915.562    	    3.137501    
   -96.37500    	    19.37500    	    3915.688    	   0.0000000E+00
   -96.12500    	    19.37500    	    3915.688    	   0.0000000E+00
   -96.37500    	    19.62500    	    3915.688    	   0.3166667    
   -96.12500    	    19.62500    	    3915.688    	   0.4854166    
