X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -96.12500    	    18.87500    	    4990.562    	    1.087500    
   -95.87500    	    18.87500    	    4990.562    	    1.291667    
   -96.12500    	    19.12500    	    4990.562    	   0.7749999    
   -95.87500    	    19.12500    	    4990.562    	    2.048148    
   -96.12500    	    18.87500    	    4990.688    	    6.635417    
   -95.87500    	    18.87500    	    4990.688    	    9.800000    
   -96.12500    	    19.12500    	    4990.688    	    7.502779    
   -95.87500    	    19.12500    	    4990.688    	    15.22963    
   -96.12500    	    18.87500    	    4990.812    	    6.708333    
   -95.87500    	    18.87500    	    4990.812    	    5.027778    
   -96.12500    	    19.12500    	    4990.812    	    8.802777    
   -95.87500    	    19.12500    	    4990.812    	    5.007407    
   -96.12500    	    18.87500    	    4990.938    	    2.510417    
   -95.87500    	    18.87500    	    4990.938    	    2.211111    
   -96.12500    	    19.12500    	    4990.938    	    1.202778    
   -95.87500    	    19.12500    	    4990.938    	   0.6444445    
   -96.12500    	    18.87500    	    4991.062    	    1.416667    
   -95.87500    	    18.87500    	    4991.062    	    3.611111    
   -96.12500    	    19.12500    	    4991.062    	   0.2527778    
   -95.87500    	    19.12500    	    4991.062    	    1.429630    
   -96.12500    	    18.87500    	    4991.188    	    4.891667    
   -95.87500    	    18.87500    	    4991.188    	    3.472222    
   -96.12500    	    19.12500    	    4991.188    	   0.8416668    
   -95.87500    	    19.12500    	    4991.188    	   0.6703703    
   -96.12500    	    18.87500    	    4991.312    	   0.5562500    
   -95.87500    	    18.87500    	    4991.312    	   0.1027778    
   -96.12500    	    19.12500    	    4991.312    	   0.2694445    
   -95.87500    	    19.12500    	    4991.312    	   0.2407408    
   -96.12500    	    18.87500    	    4991.438    	   4.1666669E-03
   -95.87500    	    18.87500    	    4991.438    	   0.0000000E+00
   -96.12500    	    19.12500    	    4991.438    	   0.1666667    
   -95.87500    	    19.12500    	    4991.438    	   0.1444445    
   -96.12500    	    18.87500    	    4991.562    	   0.0000000E+00
   -95.87500    	    18.87500    	    4991.562    	   0.0000000E+00
   -96.12500    	    19.12500    	    4991.562    	   5.5555557E-03
   -95.87500    	    19.12500    	    4991.562    	   2.5925927E-02
