X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -66.12500    	    17.87500    	    648.1875    	   0.0000000E+00
   -65.87500    	    17.87500    	    648.1875    	   0.0000000E+00
   -66.12500    	    18.12500    	    648.1875    	   0.0000000E+00
   -65.87500    	    18.12500    	    648.1875    	   0.0000000E+00
   -66.12500    	    17.87500    	    648.3125    	   3.1250004E-02
   -65.87500    	    17.87500    	    648.3125    	   9.7222239E-02
   -66.12500    	    18.12500    	    648.3125    	   0.1083333    
   -65.87500    	    18.12500    	    648.3125    	    1.574074    
   -66.12500    	    17.87500    	    648.4375    	   0.1104167    
   -65.87500    	    17.87500    	    648.4375    	   0.5361111    
   -66.12500    	    18.12500    	    648.4375    	    1.250000    
   -65.87500    	    18.12500    	    648.4375    	    4.700001    
   -66.12500    	    17.87500    	    648.5625    	   0.4916669    
   -65.87500    	    17.87500    	    648.5625    	    1.005555    
   -66.12500    	    18.12500    	    648.5625    	    2.641667    
   -65.87500    	    18.12500    	    648.5625    	    3.222221    
   -66.12500    	    17.87500    	    648.6875    	    4.322917    
   -65.87500    	    17.87500    	    648.6875    	    4.172223    
   -66.12500    	    18.12500    	    648.6875    	    4.361111    
   -65.87500    	    18.12500    	    648.6875    	    4.348148    
   -66.12500    	    17.87500    	    648.8125    	    1.214583    
   -65.87500    	    17.87500    	    648.8125    	   0.6416668    
   -66.12500    	    18.12500    	    648.8125    	    1.452777    
   -65.87500    	    18.12500    	    648.8125    	   0.7666667    
   -66.12500    	    17.87500    	    648.9375    	   6.0416669E-02
   -65.87500    	    17.87500    	    648.9375    	   0.2555555    
   -66.12500    	    18.12500    	    648.9375    	   0.1694444    
   -65.87500    	    18.12500    	    648.9375    	   0.9185185    
   -66.12500    	    17.87500    	    649.0625    	   7.9166636E-02
   -65.87500    	    17.87500    	    649.0625    	   0.2388888    
   -66.12500    	    18.12500    	    649.0625    	   0.3000001    
   -65.87500    	    18.12500    	    649.0625    	   0.5333333    
   -66.12500    	    17.87500    	    649.1875    	   6.2500000E-02
   -65.87500    	    17.87500    	    649.1875    	   0.9722222    
   -66.12500    	    18.12500    	    649.1875    	   0.0000000E+00
   -65.87500    	    18.12500    	    649.1875    	   0.2222222    
