X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -72.87500    	    18.12500    	    3548.812    	   0.5296296    
   -72.62500    	    18.12500    	    3548.812    	   0.5972221    
   -72.87500    	    18.37500    	    3548.812    	   0.3388889    
   -72.62500    	    18.37500    	    3548.812    	   0.1833334    
   -72.87500    	    18.12500    	    3548.938    	   0.5925926    
   -72.62500    	    18.12500    	    3548.938    	    1.030556    
   -72.87500    	    18.37500    	    3548.938    	    1.163889    
   -72.62500    	    18.37500    	    3548.938    	   0.3375000    
   -72.87500    	    18.12500    	    3549.062    	    2.374074    
   -72.62500    	    18.12500    	    3549.062    	    3.283334    
   -72.87500    	    18.37500    	    3549.062    	    1.372222    
   -72.62500    	    18.37500    	    3549.062    	    1.808334    
   -72.87500    	    18.12500    	    3549.188    	    3.259259    
   -72.62500    	    18.12500    	    3549.188    	   0.9722220    
   -72.87500    	    18.37500    	    3549.188    	    2.561111    
   -72.62500    	    18.37500    	    3549.188    	    2.543750    
   -72.87500    	    18.12500    	    3549.312    	    4.137037    
   -72.62500    	    18.12500    	    3549.312    	    5.277777    
   -72.87500    	    18.37500    	    3549.312    	    1.502778    
   -72.62500    	    18.37500    	    3549.312    	    2.812501    
   -72.87500    	    18.12500    	    3549.438    	    14.97037    
   -72.62500    	    18.12500    	    3549.438    	    14.73889    
   -72.87500    	    18.37500    	    3549.438    	    9.236113    
   -72.62500    	    18.37500    	    3549.438    	    10.86250    
   -72.87500    	    18.12500    	    3549.562    	    14.98519    
   -72.62500    	    18.12500    	    3549.562    	    15.62500    
   -72.87500    	    18.37500    	    3549.562    	    11.83333    
   -72.62500    	    18.37500    	    3549.562    	    11.39583    
   -72.87500    	    18.12500    	    3549.688    	    11.67408    
   -72.62500    	    18.12500    	    3549.688    	    11.99445    
   -72.87500    	    18.37500    	    3549.688    	    9.338889    
   -72.62500    	    18.37500    	    3549.688    	    8.218747    
   -72.87500    	    18.12500    	    3549.812    	    1.185185    
   -72.62500    	    18.12500    	    3549.812    	    1.455556    
   -72.87500    	    18.37500    	    3549.812    	   0.9805555    
   -72.62500    	    18.37500    	    3549.812    	   0.7020835    
