X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -93.62500    	    29.62500    	    5379.812    	    2.572222    
   -93.37500    	    29.62500    	    5379.812    	   0.2740741    
   -93.62500    	    29.87500    	    5379.812    	    2.162500    
   -93.37500    	    29.87500    	    5379.812    	   0.1750000    
   -93.62500    	    29.62500    	    5379.938    	    2.133333    
   -93.37500    	    29.62500    	    5379.938    	   0.0000000E+00
   -93.62500    	    29.87500    	    5379.938    	    2.152084    
   -93.37500    	    29.87500    	    5379.938    	   0.0000000E+00
   -93.62500    	    29.62500    	    5380.062    	    1.733333    
   -93.37500    	    29.62500    	    5380.062    	   2.5925927E-02
   -93.62500    	    29.87500    	    5380.062    	    5.187500    
   -93.37500    	    29.87500    	    5380.062    	   0.4416667    
   -93.62500    	    29.62500    	    5380.188    	    1.763889    
   -93.37500    	    29.62500    	    5380.188    	   0.9407408    
   -93.62500    	    29.87500    	    5380.188    	    9.129167    
   -93.37500    	    29.87500    	    5380.188    	    4.394444    
   -93.62500    	    29.62500    	    5380.312    	    1.283333    
   -93.37500    	    29.62500    	    5380.312    	   0.8370371    
   -93.62500    	    29.87500    	    5380.312    	    5.143750    
   -93.37500    	    29.87500    	    5380.312    	    2.277778    
   -93.62500    	    29.62500    	    5380.438    	   0.4750000    
   -93.37500    	    29.62500    	    5380.438    	   0.3592592    
   -93.62500    	    29.87500    	    5380.438    	   0.9958333    
   -93.37500    	    29.87500    	    5380.438    	   8.8888891E-02
   -93.62500    	    29.62500    	    5380.562    	   4.1666672E-02
   -93.37500    	    29.62500    	    5380.562    	   5.5555552E-02
   -93.62500    	    29.87500    	    5380.562    	   0.3000000    
   -93.37500    	    29.87500    	    5380.562    	   0.0000000E+00
   -93.62500    	    29.62500    	    5380.688    	   0.0000000E+00
   -93.37500    	    29.62500    	    5380.688    	   0.0000000E+00
   -93.62500    	    29.87500    	    5380.688    	   7.9166673E-02
   -93.37500    	    29.87500    	    5380.688    	   0.0000000E+00
   -93.62500    	    29.62500    	    5380.812    	   0.0000000E+00
   -93.37500    	    29.62500    	    5380.812    	   0.0000000E+00
   -93.62500    	    29.87500    	    5380.812    	   0.0000000E+00
   -93.37500    	    29.87500    	    5380.812    	   0.0000000E+00
