X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -72.37500    	    21.62500    	    2095.562    	    3.074074    
   -72.12500    	    21.62500    	    2095.562    	    7.225926    
   -72.37500    	    21.87500    	    2095.562    	    2.116666    
   -72.12500    	    21.87500    	    2095.562    	    4.900000    
   -72.37500    	    21.62500    	    2095.688    	    3.529629    
   -72.12500    	    21.62500    	    2095.688    	    4.692592    
   -72.37500    	    21.87500    	    2095.688    	    1.330555    
   -72.12500    	    21.87500    	    2095.688    	    3.972223    
   -72.37500    	    21.62500    	    2095.812    	   0.3666667    
   -72.12500    	    21.62500    	    2095.812    	   0.9962963    
   -72.37500    	    21.87500    	    2095.812    	   0.4416667    
   -72.12500    	    21.87500    	    2095.812    	    3.344444    
   -72.37500    	    21.62500    	    2095.938    	    1.244444    
   -72.12500    	    21.62500    	    2095.938    	   0.7518517    
   -72.37500    	    21.87500    	    2095.938    	    2.102778    
   -72.12500    	    21.87500    	    2095.938    	    1.600000    
   -72.37500    	    21.62500    	    2096.062    	    2.288889    
   -72.12500    	    21.62500    	    2096.062    	   0.6592593    
   -72.37500    	    21.87500    	    2096.062    	    5.572221    
   -72.12500    	    21.87500    	    2096.062    	    6.966667    
   -72.37500    	    21.62500    	    2096.188    	    3.233334    
   -72.12500    	    21.62500    	    2096.188    	    4.011111    
   -72.37500    	    21.87500    	    2096.188    	    5.958332    
   -72.12500    	    21.87500    	    2096.188    	    11.16389    
   -72.37500    	    21.62500    	    2096.312    	    2.122222    
   -72.12500    	    21.62500    	    2096.312    	    2.955555    
   -72.37500    	    21.87500    	    2096.312    	    2.044444    
   -72.12500    	    21.87500    	    2096.312    	    4.491668    
   -72.37500    	    21.62500    	    2096.438    	    1.437037    
   -72.12500    	    21.62500    	    2096.438    	    1.759259    
   -72.37500    	    21.87500    	    2096.438    	    1.155555    
   -72.12500    	    21.87500    	    2096.438    	    1.491667    
   -72.37500    	    21.62500    	    2096.562    	    2.259259    
   -72.12500    	    21.62500    	    2096.562    	    2.474074    
   -72.37500    	    21.87500    	    2096.562    	   0.5722223    
   -72.12500    	    21.87500    	    2096.562    	   0.3999999    
