X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -74.37500    	    18.12500    	    5049.938    	    1.462963    
   -74.12500    	    18.12500    	    5049.938    	    1.080556    
   -74.37500    	    18.37500    	    5049.938    	    2.755555    
   -74.12500    	    18.37500    	    5049.938    	    2.893750    
   -74.37500    	    18.12500    	    5050.062    	    3.011111    
   -74.12500    	    18.12500    	    5050.062    	    3.027778    
   -74.37500    	    18.37500    	    5050.062    	    2.341667    
   -74.12500    	    18.37500    	    5050.062    	    1.656250    
   -74.37500    	    18.12500    	    5050.188    	    13.04445    
   -74.12500    	    18.12500    	    5050.188    	    12.28056    
   -74.37500    	    18.37500    	    5050.188    	    5.905556    
   -74.12500    	    18.37500    	    5050.188    	    5.156250    
   -74.37500    	    18.12500    	    5050.312    	    32.07778    
   -74.12500    	    18.12500    	    5050.312    	    32.70000    
   -74.37500    	    18.37500    	    5050.312    	    24.38055    
   -74.12500    	    18.37500    	    5050.312    	    23.75208    
   -74.37500    	    18.12500    	    5050.438    	    14.34444    
   -74.12500    	    18.12500    	    5050.438    	    16.03333    
   -74.37500    	    18.37500    	    5050.438    	    13.36667    
   -74.12500    	    18.37500    	    5050.438    	    12.52083    
   -74.37500    	    18.12500    	    5050.562    	    20.18148    
   -74.12500    	    18.12500    	    5050.562    	    25.18056    
   -74.37500    	    18.37500    	    5050.562    	    17.99167    
   -74.12500    	    18.37500    	    5050.562    	    22.26250    
   -74.37500    	    18.12500    	    5050.688    	    10.19630    
   -74.12500    	    18.12500    	    5050.688    	    11.62778    
   -74.37500    	    18.37500    	    5050.688    	    15.73055    
   -74.12500    	    18.37500    	    5050.688    	    16.32292    
   -74.37500    	    18.12500    	    5050.812    	    7.025926    
   -74.12500    	    18.12500    	    5050.812    	    4.052778    
   -74.37500    	    18.37500    	    5050.812    	    6.988888    
   -74.12500    	    18.37500    	    5050.812    	    6.737500    
   -74.37500    	    18.12500    	    5050.938    	    1.137037    
   -74.12500    	    18.12500    	    5050.938    	    9.722223    
   -74.37500    	    18.37500    	    5050.938    	    1.633333    
   -74.12500    	    18.37500    	    5050.938    	    1.879167    
