X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -61.37500    	    16.12500    	    646.6875    	    3.758333    
   -61.12500    	    16.12500    	    646.6875    	    2.897918    
   -61.37500    	    16.37500    	    646.6875    	   0.3555555    
   -61.12500    	    16.37500    	    646.6875    	   0.8861110    
   -61.37500    	    16.12500    	    646.8125    	    3.550000    
   -61.12500    	    16.12500    	    646.8125    	    4.429167    
   -61.37500    	    16.37500    	    646.8125    	    1.107407    
   -61.12500    	    16.37500    	    646.8125    	    1.313889    
   -61.37500    	    16.12500    	    646.9375    	    2.433333    
   -61.12500    	    16.12500    	    646.9375    	    3.683332    
   -61.37500    	    16.37500    	    646.9375    	    1.570370    
   -61.12500    	    16.37500    	    646.9375    	    1.011111    
   -61.37500    	    16.12500    	    647.0625    	    5.119445    
   -61.12500    	    16.12500    	    647.0625    	    5.200001    
   -61.37500    	    16.37500    	    647.0625    	    3.629630    
   -61.12500    	    16.37500    	    647.0625    	    3.613889    
   -61.37500    	    16.12500    	    647.1875    	    20.10555    
   -61.12500    	    16.12500    	    647.1875    	    10.75000    
   -61.37500    	    16.37500    	    647.1875    	    16.24444    
   -61.12500    	    16.37500    	    647.1875    	    9.430554    
   -61.37500    	    16.12500    	    647.3125    	    10.55555    
   -61.12500    	    16.12500    	    647.3125    	    2.354167    
   -61.37500    	    16.37500    	    647.3125    	    9.659258    
   -61.12500    	    16.37500    	    647.3125    	    2.644444    
   -61.37500    	    16.12500    	    647.4375    	    5.172222    
   -61.12500    	    16.12500    	    647.4375    	    1.929167    
   -61.37500    	    16.37500    	    647.4375    	    4.437037    
   -61.12500    	    16.37500    	    647.4375    	    1.066667    
   -61.37500    	    16.12500    	    647.5625    	    14.10833    
   -61.12500    	    16.12500    	    647.5625    	    11.80417    
   -61.37500    	    16.37500    	    647.5625    	    12.13704    
   -61.12500    	    16.37500    	    647.5625    	    7.411111    
   -61.37500    	    16.12500    	    647.6875    	    14.22778    
   -61.12500    	    16.12500    	    647.6875    	    11.05000    
   -61.37500    	    16.37500    	    647.6875    	    16.42222    
   -61.12500    	    16.37500    	    647.6875    	    16.72223    
