X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -79.87500    	    32.62500    	    4922.062    	   0.4729167    
   -79.62500    	    32.62500    	    4922.062    	   0.5055555    
   -79.87500    	    32.87500    	    4922.062    	    1.352778    
   -79.62500    	    32.87500    	    4922.062    	   0.9481483    
   -79.87500    	    32.62500    	    4922.188    	   0.3479166    
   -79.62500    	    32.62500    	    4922.188    	   0.0000000E+00
   -79.87500    	    32.87500    	    4922.188    	   4.4444446E-02
   -79.62500    	    32.87500    	    4922.188    	   0.0000000E+00
   -79.87500    	    32.62500    	    4922.312    	   0.0000000E+00
   -79.62500    	    32.62500    	    4922.312    	   2.5000000E-02
   -79.87500    	    32.87500    	    4922.312    	   0.0000000E+00
   -79.62500    	    32.87500    	    4922.312    	   6.6666663E-02
   -79.87500    	    32.62500    	    4922.438    	   2.5000000E-02
   -79.62500    	    32.62500    	    4922.438    	   8.3333336E-02
   -79.87500    	    32.87500    	    4922.438    	   0.1222222    
   -79.62500    	    32.87500    	    4922.438    	   7.0370376E-02
   -79.87500    	    32.62500    	    4922.562    	   0.0000000E+00
   -79.62500    	    32.62500    	    4922.562    	   0.0000000E+00
   -79.87500    	    32.87500    	    4922.562    	   8.8888891E-02
   -79.62500    	    32.87500    	    4922.562    	   0.0000000E+00
   -79.87500    	    32.62500    	    4922.688    	   0.0000000E+00
   -79.62500    	    32.62500    	    4922.688    	   0.0000000E+00
   -79.87500    	    32.87500    	    4922.688    	   0.0000000E+00
   -79.62500    	    32.87500    	    4922.688    	   0.0000000E+00
   -79.87500    	    32.62500    	    4922.812    	   0.0000000E+00
   -79.62500    	    32.62500    	    4922.812    	   0.0000000E+00
   -79.87500    	    32.87500    	    4922.812    	   0.0000000E+00
   -79.62500    	    32.87500    	    4922.812    	   0.0000000E+00
   -79.87500    	    32.62500    	    4922.938    	   0.0000000E+00
   -79.62500    	    32.62500    	    4922.938    	   0.0000000E+00
   -79.87500    	    32.87500    	    4922.938    	   0.0000000E+00
   -79.62500    	    32.87500    	    4922.938    	   0.0000000E+00
   -79.87500    	    32.62500    	    4923.062    	   0.0000000E+00
   -79.62500    	    32.62500    	    4923.062    	   0.0000000E+00
   -79.87500    	    32.87500    	    4923.062    	   0.0000000E+00
   -79.62500    	    32.87500    	    4923.062    	   0.0000000E+00
