X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -90.87500    	    29.12500    	    2095.188    	    1.686111    
   -90.62500    	    29.12500    	    2095.188    	    1.981482    
   -90.87500    	    29.37500    	    2095.188    	    1.131250    
   -90.62500    	    29.37500    	    2095.188    	    1.455556    
   -90.87500    	    29.12500    	    2095.312    	   0.2444445    
   -90.62500    	    29.12500    	    2095.312    	   0.6703704    
   -90.87500    	    29.37500    	    2095.312    	   0.2083333    
   -90.62500    	    29.37500    	    2095.312    	   0.3611111    
   -90.87500    	    29.12500    	    2095.438    	    8.988888    
   -90.62500    	    29.12500    	    2095.438    	    8.925926    
   -90.87500    	    29.37500    	    2095.438    	    9.881247    
   -90.62500    	    29.37500    	    2095.438    	    8.558332    
   -90.87500    	    29.12500    	    2095.562    	    3.827778    
   -90.62500    	    29.12500    	    2095.562    	    3.644444    
   -90.87500    	    29.37500    	    2095.562    	    4.714583    
   -90.62500    	    29.37500    	    2095.562    	    4.000000    
   -90.87500    	    29.12500    	    2095.688    	    5.216666    
   -90.62500    	    29.12500    	    2095.688    	    3.255555    
   -90.87500    	    29.37500    	    2095.688    	    3.935417    
   -90.62500    	    29.37500    	    2095.688    	    4.213889    
   -90.87500    	    29.12500    	    2095.812    	    2.263889    
   -90.62500    	    29.12500    	    2095.812    	    1.351852    
   -90.87500    	    29.37500    	    2095.812    	   0.7541666    
   -90.62500    	    29.37500    	    2095.812    	    2.686111    
   -90.87500    	    29.12500    	    2095.938    	   3.3333335E-02
   -90.62500    	    29.12500    	    2095.938    	   0.0000000E+00
   -90.87500    	    29.37500    	    2095.938    	   0.2375000    
   -90.62500    	    29.37500    	    2095.938    	   0.2888889    
   -90.87500    	    29.12500    	    2096.062    	   0.0000000E+00
   -90.62500    	    29.12500    	    2096.062    	   0.0000000E+00
   -90.87500    	    29.37500    	    2096.062    	   0.0000000E+00
   -90.62500    	    29.37500    	    2096.062    	   0.0000000E+00
   -90.87500    	    29.12500    	    2096.188    	   0.0000000E+00
   -90.62500    	    29.12500    	    2096.188    	   9.2592604E-02
   -90.87500    	    29.37500    	    2096.188    	   9.1666661E-02
   -90.62500    	    29.37500    	    2096.188    	   0.1611111    
