X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -77.37500    	    26.62500    	    658.0625    	   0.2740741    
   -77.12500    	    26.62500    	    658.0625    	   0.7138889    
   -77.37500    	    26.87500    	    658.0625    	   0.2138889    
   -77.12500    	    26.87500    	    658.0625    	   0.4854167    
   -77.37500    	    26.62500    	    658.1875    	   0.8259259    
   -77.12500    	    26.62500    	    658.1875    	   0.6694443    
   -77.37500    	    26.87500    	    658.1875    	   0.5027779    
   -77.12500    	    26.87500    	    658.1875    	   0.3145835    
   -77.37500    	    26.62500    	    658.3125    	    1.162963    
   -77.12500    	    26.62500    	    658.3125    	    1.925000    
   -77.37500    	    26.87500    	    658.3125    	    2.027778    
   -77.12500    	    26.87500    	    658.3125    	    3.106250    
   -77.37500    	    26.62500    	    658.4375    	    4.837037    
   -77.12500    	    26.62500    	    658.4375    	    3.688890    
   -77.37500    	    26.87500    	    658.4375    	    4.994444    
   -77.12500    	    26.87500    	    658.4375    	    6.974999    
   -77.37500    	    26.62500    	    658.5625    	   0.6296296    
   -77.12500    	    26.62500    	    658.5625    	    3.463889    
   -77.37500    	    26.87500    	    658.5625    	    5.077777    
   -77.12500    	    26.87500    	    658.5625    	    4.433333    
   -77.37500    	    26.62500    	    658.6875    	    6.640742    
   -77.12500    	    26.62500    	    658.6875    	    7.027778    
   -77.37500    	    26.87500    	    658.6875    	    5.416666    
   -77.12500    	    26.87500    	    658.6875    	    7.722916    
   -77.37500    	    26.62500    	    658.8125    	    3.262963    
   -77.12500    	    26.62500    	    658.8125    	    2.686111    
   -77.37500    	    26.87500    	    658.8125    	    7.744443    
   -77.12500    	    26.87500    	    658.8125    	    10.35000    
   -77.37500    	    26.62500    	    658.9375    	    1.459259    
   -77.12500    	    26.62500    	    658.9375    	    1.483333    
   -77.37500    	    26.87500    	    658.9375    	    3.733333    
   -77.12500    	    26.87500    	    658.9375    	    3.950001    
   -77.37500    	    26.62500    	    659.0625    	    1.462963    
   -77.12500    	    26.62500    	    659.0625    	    1.936111    
   -77.37500    	    26.87500    	    659.0625    	    2.186111    
   -77.12500    	    26.87500    	    659.0625    	    2.810416    
