X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -77.37500    	    26.37500    	    3183.312    	    3.186111    
   -77.12500    	    26.37500    	    3183.312    	    4.791664    
   -77.37500    	    26.62500    	    3183.312    	    3.688887    
   -77.12500    	    26.62500    	    3183.312    	    3.547221    
   -77.37500    	    26.37500    	    3183.438    	    6.669445    
   -77.12500    	    26.37500    	    3183.438    	    5.483332    
   -77.37500    	    26.62500    	    3183.438    	    6.344445    
   -77.12500    	    26.62500    	    3183.438    	    5.480556    
   -77.37500    	    26.37500    	    3183.562    	    1.755556    
   -77.12500    	    26.37500    	    3183.562    	    4.043750    
   -77.37500    	    26.62500    	    3183.562    	    1.955556    
   -77.12500    	    26.62500    	    3183.562    	    1.936110    
   -77.37500    	    26.37500    	    3183.688    	    1.452777    
   -77.12500    	    26.37500    	    3183.688    	    2.904166    
   -77.37500    	    26.62500    	    3183.688    	    2.144445    
   -77.12500    	    26.62500    	    3183.688    	    4.677778    
   -77.37500    	    26.37500    	    3183.812    	    7.841664    
   -77.12500    	    26.37500    	    3183.812    	    10.58542    
   -77.37500    	    26.62500    	    3183.812    	    2.607408    
   -77.12500    	    26.62500    	    3183.812    	    4.330556    
   -77.37500    	    26.37500    	    3183.938    	    1.261111    
   -77.12500    	    26.37500    	    3183.938    	    2.479168    
   -77.37500    	    26.62500    	    3183.938    	   0.7148148    
   -77.12500    	    26.62500    	    3183.938    	    2.588889    
   -77.37500    	    26.37500    	    3184.062    	   0.5000001    
   -77.12500    	    26.37500    	    3184.062    	    1.402083    
   -77.37500    	    26.62500    	    3184.062    	   0.7703705    
   -77.12500    	    26.62500    	    3184.062    	    1.175000    
   -77.37500    	    26.37500    	    3184.188    	   0.2638889    
   -77.12500    	    26.37500    	    3184.188    	   0.6687502    
   -77.37500    	    26.62500    	    3184.188    	   0.5370371    
   -77.12500    	    26.62500    	    3184.188    	    2.000000    
   -77.37500    	    26.37500    	    3184.312    	   0.2166667    
   -77.12500    	    26.37500    	    3184.312    	   8.9583315E-02
   -77.37500    	    26.62500    	    3184.312    	   0.3592592    
   -77.12500    	    26.62500    	    3184.312    	    1.494444    
