X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -87.12500    	    20.62500    	    2052.688    	   0.6750001    
   -86.87500    	    20.62500    	    2052.688    	   0.7208334    
   -87.12500    	    20.87500    	    2052.688    	   0.0000000E+00
   -86.87500    	    20.87500    	    2052.688    	   1.6666668E-02
   -87.12500    	    20.62500    	    2052.812    	   0.0000000E+00
   -86.87500    	    20.62500    	    2052.812    	   0.2708333    
   -87.12500    	    20.87500    	    2052.812    	   8.1481472E-02
   -86.87500    	    20.87500    	    2052.812    	   0.3000000    
   -87.12500    	    20.62500    	    2052.938    	   0.1305556    
   -86.87500    	    20.62500    	    2052.938    	   5.4166675E-02
   -87.12500    	    20.87500    	    2052.938    	   0.1851852    
   -86.87500    	    20.87500    	    2052.938    	   0.2972223    
   -87.12500    	    20.62500    	    2053.062    	   2.7777778E-03
   -86.87500    	    20.62500    	    2053.062    	   1.4583334E-02
   -87.12500    	    20.87500    	    2053.062    	   0.1629630    
   -86.87500    	    20.87500    	    2053.062    	   0.1472222    
   -87.12500    	    20.62500    	    2053.188    	   0.6472222    
   -86.87500    	    20.62500    	    2053.188    	    1.437500    
   -87.12500    	    20.87500    	    2053.188    	    2.444444    
   -86.87500    	    20.87500    	    2053.188    	    4.269444    
   -87.12500    	    20.62500    	    2053.312    	   0.1361111    
   -86.87500    	    20.62500    	    2053.312    	   0.4187500    
   -87.12500    	    20.87500    	    2053.312    	    1.307407    
   -86.87500    	    20.87500    	    2053.312    	   0.5166667    
   -87.12500    	    20.62500    	    2053.438    	   0.3611111    
   -86.87500    	    20.62500    	    2053.438    	   0.6854165    
   -87.12500    	    20.87500    	    2053.438    	   0.2629630    
   -86.87500    	    20.87500    	    2053.438    	    1.047222    
   -87.12500    	    20.62500    	    2053.562    	   5.5555557E-03
   -86.87500    	    20.62500    	    2053.562    	   9.5833339E-02
   -87.12500    	    20.87500    	    2053.562    	   0.3148148    
   -86.87500    	    20.87500    	    2053.562    	   0.9083335    
   -87.12500    	    20.62500    	    2053.688    	    1.169445    
   -86.87500    	    20.62500    	    2053.688    	    1.075000    
   -87.12500    	    20.87500    	    2053.688    	   0.6703705    
   -86.87500    	    20.87500    	    2053.688    	    1.230556    
