X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -87.87500    	    18.62500    	    3531.688    	    1.638889    
   -87.62500    	    18.62500    	    3531.688    	    2.581481    
   -87.87500    	    18.87500    	    3531.688    	    1.781250    
   -87.62500    	    18.87500    	    3531.688    	    2.461111    
   -87.87500    	    18.62500    	    3531.812    	    5.961111    
   -87.62500    	    18.62500    	    3531.812    	    6.403705    
   -87.87500    	    18.87500    	    3531.812    	    4.191667    
   -87.62500    	    18.87500    	    3531.812    	    4.772222    
   -87.87500    	    18.62500    	    3531.938    	    1.838889    
   -87.62500    	    18.62500    	    3531.938    	    3.259259    
   -87.87500    	    18.87500    	    3531.938    	    1.637500    
   -87.62500    	    18.87500    	    3531.938    	    2.644444    
   -87.87500    	    18.62500    	    3532.062    	    10.09722    
   -87.62500    	    18.62500    	    3532.062    	    13.61111    
   -87.87500    	    18.87500    	    3532.062    	    8.612500    
   -87.62500    	    18.87500    	    3532.062    	    12.98333    
   -87.87500    	    18.62500    	    3532.188    	    20.37778    
   -87.62500    	    18.62500    	    3532.188    	    21.31482    
   -87.87500    	    18.87500    	    3532.188    	    16.44792    
   -87.62500    	    18.87500    	    3532.188    	    16.69722    
   -87.87500    	    18.62500    	    3532.312    	    12.33333    
   -87.62500    	    18.62500    	    3532.312    	    14.35185    
   -87.87500    	    18.87500    	    3532.312    	    8.849998    
   -87.62500    	    18.87500    	    3532.312    	    10.68333    
   -87.87500    	    18.62500    	    3532.438    	    9.105555    
   -87.62500    	    18.62500    	    3532.438    	    9.566665    
   -87.87500    	    18.87500    	    3532.438    	    7.277084    
   -87.62500    	    18.87500    	    3532.438    	    7.616670    
   -87.87500    	    18.62500    	    3532.562    	    4.797222    
   -87.62500    	    18.62500    	    3532.562    	    4.670370    
   -87.87500    	    18.87500    	    3532.562    	    3.602082    
   -87.62500    	    18.87500    	    3532.562    	    3.577777    
   -87.87500    	    18.62500    	    3532.688    	    2.200000    
   -87.62500    	    18.62500    	    3532.688    	    2.270371    
   -87.87500    	    18.87500    	    3532.688    	    2.374999    
   -87.62500    	    18.87500    	    3532.688    	    2.319444    
