X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -75.87500    	    22.87500    	    2784.438    	   0.1958333    
   -75.62500    	    22.87500    	    2784.438    	   0.3166666    
   -75.87500    	    23.12500    	    2784.438    	   0.7472225    
   -75.62500    	    23.12500    	    2784.438    	   0.9814817    
   -75.87500    	    22.87500    	    2784.562    	   0.4604165    
   -75.62500    	    22.87500    	    2784.562    	   0.6972221    
   -75.87500    	    23.12500    	    2784.562    	    1.130556    
   -75.62500    	    23.12500    	    2784.562    	    1.577778    
   -75.87500    	    22.87500    	    2784.688    	   0.2145834    
   -75.62500    	    22.87500    	    2784.688    	   0.7555556    
   -75.87500    	    23.12500    	    2784.688    	   0.4750000    
   -75.62500    	    23.12500    	    2784.688    	    1.481481    
   -75.87500    	    22.87500    	    2784.812    	    1.566667    
   -75.62500    	    22.87500    	    2784.812    	    2.222222    
   -75.87500    	    23.12500    	    2784.812    	    1.563889    
   -75.62500    	    23.12500    	    2784.812    	    2.174074    
   -75.87500    	    22.87500    	    2784.938    	   0.4812502    
   -75.62500    	    22.87500    	    2784.938    	   0.9055556    
   -75.87500    	    23.12500    	    2784.938    	   0.9722223    
   -75.62500    	    23.12500    	    2784.938    	    1.859260    
   -75.87500    	    22.87500    	    2785.062    	   0.0000000E+00
   -75.62500    	    22.87500    	    2785.062    	   0.0000000E+00
   -75.87500    	    23.12500    	    2785.062    	   0.3944444    
   -75.62500    	    23.12500    	    2785.062    	   0.7333335    
   -75.87500    	    22.87500    	    2785.188    	   0.0000000E+00
   -75.62500    	    22.87500    	    2785.188    	   0.0000000E+00
   -75.87500    	    23.12500    	    2785.188    	   0.0000000E+00
   -75.62500    	    23.12500    	    2785.188    	   0.0000000E+00
   -75.87500    	    22.87500    	    2785.312    	   0.0000000E+00
   -75.62500    	    22.87500    	    2785.312    	   0.0000000E+00
   -75.87500    	    23.12500    	    2785.312    	   1.9444445E-02
   -75.62500    	    23.12500    	    2785.312    	   2.2222223E-02
   -75.87500    	    22.87500    	    2785.438    	   0.0000000E+00
   -75.62500    	    22.87500    	    2785.438    	   0.0000000E+00
   -75.87500    	    23.12500    	    2785.438    	   0.0000000E+00
   -75.62500    	    23.12500    	    2785.438    	   0.0000000E+00
