X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -61.87500    	    11.87500    	    949.8125    	   0.0000000E+00
   -61.62500    	    11.87500    	    949.8125    	   0.0000000E+00
   -61.87500    	    12.12500    	    949.8125    	   7.5000003E-02
   -61.62500    	    12.12500    	    949.8125    	   6.2500000E-02
   -61.87500    	    11.87500    	    949.9375    	   1.1111111E-02
   -61.62500    	    11.87500    	    949.9375    	   8.3333338E-03
   -61.87500    	    12.12500    	    949.9375    	   2.2222225E-02
   -61.62500    	    12.12500    	    949.9375    	   0.0000000E+00
   -61.87500    	    11.87500    	    950.0625    	   0.0000000E+00
   -61.62500    	    11.87500    	    950.0625    	   8.3333338E-03
   -61.87500    	    12.12500    	    950.0625    	   0.0000000E+00
   -61.62500    	    12.12500    	    950.0625    	   0.0000000E+00
   -61.87500    	    11.87500    	    950.1875    	   0.4370371    
   -61.62500    	    11.87500    	    950.1875    	    1.844445    
   -61.87500    	    12.12500    	    950.1875    	   0.8000000    
   -61.62500    	    12.12500    	    950.1875    	    2.439583    
   -61.87500    	    11.87500    	    950.3125    	    5.240740    
   -61.62500    	    11.87500    	    950.3125    	    7.947222    
   -61.87500    	    12.12500    	    950.3125    	    9.200002    
   -61.62500    	    12.12500    	    950.3125    	    13.16875    
   -61.87500    	    11.87500    	    950.4375    	    10.26296    
   -61.62500    	    11.87500    	    950.4375    	    6.336112    
   -61.87500    	    12.12500    	    950.4375    	    13.48611    
   -61.62500    	    12.12500    	    950.4375    	    9.418752    
   -61.87500    	    11.87500    	    950.5625    	    5.248147    
   -61.62500    	    11.87500    	    950.5625    	    3.869445    
   -61.87500    	    12.12500    	    950.5625    	    5.888889    
   -61.62500    	    12.12500    	    950.5625    	    4.539585    
   -61.87500    	    11.87500    	    950.6875    	   0.9444444    
   -61.62500    	    11.87500    	    950.6875    	   0.9833332    
   -61.87500    	    12.12500    	    950.6875    	   0.9722223    
   -61.62500    	    12.12500    	    950.6875    	    1.354167    
   -61.87500    	    11.87500    	    950.8125    	   0.0000000E+00
   -61.62500    	    11.87500    	    950.8125    	   0.0000000E+00
   -61.87500    	    12.12500    	    950.8125    	   0.0000000E+00
   -61.62500    	    12.12500    	    950.8125    	   0.0000000E+00
