X	Y	T	NOAA NCEP CPC CMORPH 3-hourly mean morphed cmorph
degree_east	degree_north	days since 2002-12-07 00:00:00	mm/hr
   -83.37500    	    14.62500    	    2848.312    	   0.2916667    
   -83.12500    	    14.62500    	    2848.312    	   3.7037037E-02
   -83.37500    	    14.87500    	    2848.312    	   0.2395833    
   -83.12500    	    14.87500    	    2848.312    	   0.6416667    
   -83.37500    	    14.62500    	    2848.438    	    2.041667    
   -83.12500    	    14.62500    	    2848.438    	    3.003704    
   -83.37500    	    14.87500    	    2848.438    	    1.872917    
   -83.12500    	    14.87500    	    2848.438    	    2.397222    
   -83.37500    	    14.62500    	    2848.562    	    9.247224    
   -83.12500    	    14.62500    	    2848.562    	    10.65185    
   -83.37500    	    14.87500    	    2848.562    	    7.533337    
   -83.12500    	    14.87500    	    2848.562    	    7.075001    
   -83.37500    	    14.62500    	    2848.688    	    10.01389    
   -83.12500    	    14.62500    	    2848.688    	    7.270371    
   -83.37500    	    14.87500    	    2848.688    	    4.666666    
   -83.12500    	    14.87500    	    2848.688    	    2.716666    
   -83.37500    	    14.62500    	    2848.812    	    13.35000    
   -83.12500    	    14.62500    	    2848.812    	    6.288886    
   -83.37500    	    14.87500    	    2848.812    	    11.79792    
   -83.12500    	    14.87500    	    2848.812    	    7.255554    
   -83.37500    	    14.62500    	    2848.938    	    6.111111    
   -83.12500    	    14.62500    	    2848.938    	    2.211111    
   -83.37500    	    14.87500    	    2848.938    	    11.76041    
   -83.12500    	    14.87500    	    2848.938    	    6.374999    
   -83.37500    	    14.62500    	    2849.062    	   1.6666668E-02
   -83.12500    	    14.62500    	    2849.062    	   6.6666670E-02
   -83.37500    	    14.87500    	    2849.062    	   2.5000000E-02
   -83.12500    	    14.87500    	    2849.062    	   5.2777782E-02
   -83.37500    	    14.62500    	    2849.188    	   0.0000000E+00
   -83.12500    	    14.62500    	    2849.188    	   9.2592604E-02
   -83.37500    	    14.87500    	    2849.188    	   4.1666669E-03
   -83.12500    	    14.87500    	    2849.188    	   0.1083333    
   -83.37500    	    14.62500    	    2849.312    	   4.7222227E-02
   -83.12500    	    14.62500    	    2849.312    	   0.1259259    
   -83.37500    	    14.87500    	    2849.312    	   3.9583340E-02
   -83.12500    	    14.87500    	    2849.312    	   8.3333328E-02
