"","h_name","h_id","datetime","lat","lon","radius","status","id","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_34_nw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","rainfall"
"1","ZETA","AL312005",2005-12-30 00:00:00,"23.9N","35.6W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-1
"2","ZETA","AL312005",2005-12-30 06:00:00,"24.2N","36.1W",125,"TS","",40,1005,125,125,0,50,0,0,0,0,0,0,0,0,-1
"3","ZETA","AL312005",2005-12-30 12:00:00,"24.7N","36.6W",140,"TS","",45,1002,140,140,0,75,0,0,0,0,0,0,0,0,-1
"4","ZETA","AL312005",2005-12-30 18:00:00,"25.2N","37.0W",160,"TS","",45,1000,160,160,0,75,0,0,0,0,0,0,0,0,-1
"5","ZETA","AL312005",2005-12-31 00:00:00,"25.6N","37.3W",175,"TS","",45,1000,175,175,0,75,0,0,0,0,0,0,0,0,-1
"6","ZETA","AL312005",2005-12-31 06:00:00,"25.7N","37.6W",150,"TS","",50,997,150,150,30,75,20,0,0,20,0,0,0,0,-1
"7","ZETA","AL312005",2005-12-31 12:00:00,"25.7N","37.9W",120,"TS","",50,997,120,120,30,75,20,0,0,20,0,0,0,0,-1
"8","ZETA","AL312005",2005-12-31 18:00:00,"25.7N","38.1W",120,"TS","",45,1000,120,120,30,75,0,0,0,0,0,0,0,0,-1
"9","ZETA","AL312005",2006-01-01 00:00:00,"25.6N","38.3W",120,"TS","",50,997,120,100,30,75,20,0,0,0,0,0,0,0,-1
"10","ZETA","AL312005",2006-01-01 06:00:00,"25.4N","38.4W",120,"TS","",50,997,120,100,30,75,30,0,0,0,0,0,0,0,-1
"11","ZETA","AL312005",2006-01-01 12:00:00,"25.2N","38.5W",120,"TS","",50,997,120,100,30,100,60,0,0,60,0,0,0,0,-1
"12","ZETA","AL312005",2006-01-01 18:00:00,"25.0N","38.6W",130,"TS","",55,994,130,80,30,90,60,0,0,60,0,0,0,0,-1
"13","ZETA","AL312005",2006-01-02 00:00:00,"24.6N","38.9W",140,"TS","",55,994,140,60,25,90,60,0,0,60,0,0,0,0,-1
"14","ZETA","AL312005",2006-01-02 06:00:00,"24.3N","39.7W",140,"TS","",50,997,140,60,20,100,40,0,0,40,0,0,0,0,-1
"15","ZETA","AL312005",2006-01-02 12:00:00,"23.8N","40.4W",120,"TS","",45,1000,120,60,20,100,0,0,0,0,0,0,0,0,-1
"16","ZETA","AL312005",2006-01-02 18:00:00,"23.6N","40.8W",120,"TS","",50,997,120,60,20,100,60,0,0,60,0,0,0,0,-1
"17","ZETA","AL312005",2006-01-03 00:00:00,"23.4N","41.0W",100,"TS","",55,994,100,75,25,100,60,0,0,60,0,0,0,0,-1
"18","ZETA","AL312005",2006-01-03 06:00:00,"23.3N","41.3W",100,"TS","",55,994,100,75,25,100,60,0,0,60,0,0,0,0,-1
"19","ZETA","AL312005",2006-01-03 12:00:00,"23.2N","41.6W",100,"TS","",55,994,100,75,25,100,60,0,0,60,0,0,0,0,-1
"20","ZETA","AL312005",2006-01-03 18:00:00,"23.0N","42.1W",100,"TS","",55,994,100,75,25,100,60,0,0,60,0,0,0,0,-1
"21","ZETA","AL312005",2006-01-04 00:00:00,"22.6N","42.4W",125,"TS","",55,994,125,75,25,125,60,0,0,60,0,0,0,0,-1
"22","ZETA","AL312005",2006-01-04 06:00:00,"22.1N","42.9W",125,"TS","",50,997,125,75,25,125,60,0,0,60,0,0,0,0,-1
"23","ZETA","AL312005",2006-01-04 12:00:00,"21.9N","43.6W",125,"TS","",45,1000,125,50,25,125,0,0,0,0,0,0,0,0,-1
"24","ZETA","AL312005",2006-01-04 18:00:00,"21.7N","44.6W",125,"TS","",40,1002,125,50,25,60,0,0,0,0,0,0,0,0,-1
"25","ZETA","AL312005",2006-01-05 00:00:00,"21.7N","45.6W",100,"TS","",35,1005,100,0,0,0,0,0,0,0,0,0,0,0,-1
"26","ZETA","AL312005",2006-01-05 06:00:00,"21.9N","46.6W",100,"TS","",35,1005,100,60,0,0,0,0,0,0,0,0,0,0,-1
"27","ZETA","AL312005",2006-01-05 12:00:00,"22.2N","47.3W",100,"TS","",35,1006,100,75,0,0,0,0,0,0,0,0,0,0,-1
"28","ZETA","AL312005",2006-01-05 18:00:00,"22.7N","47.9W",90,"TS","",35,1007,90,75,0,0,0,0,0,0,0,0,0,0,-1
"29","ZETA","AL312005",2006-01-06 00:00:00,"23.0N","48.4W",75,"TS","",35,1007,75,60,0,0,0,0,0,0,0,0,0,0,-1
"30","ZETA","AL312005",2006-01-06 06:00:00,"23.1N","49.0W",0,"TD","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-1
"31","ZETA","AL312005",2006-01-06 12:00:00,"23.1N","49.6W",0,"TD","",30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-1
"32","ZETA","AL312005",2006-01-06 18:00:00,"23.3N","50.2W",0,"LO","",25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-1
"33","ZETA","AL312005",2006-01-07 00:00:00,"23.7N","51.4W",0,"LO","",25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-1
"34","ZETA","AL312005",2006-01-07 06:00:00,"24.2N","52.7W",0,"LO","",25,1012,0,0,0,0,0,0,0,0,0,0,0,0,-1
"35","ZETA","AL312005",2006-01-07 12:00:00,"24.8N","54.2W",0,"LO","",25,1014,0,0,0,0,0,0,0,0,0,0,0,0,-1
"36","ZETA","AL312005",2006-01-07 18:00:00,"26.3N","55.7W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,-1
"37","EPSILON","AL302005",2005-11-29 06:00:00,"31.5N","49.2W",120,"TS","",45,993,45,0,90,120,0,0,0,0,0,0,0,0,NA
"38","EPSILON","AL302005",2005-11-29 12:00:00,"31.6N","50.0W",120,"TS","",45,993,45,0,90,120,0,0,0,0,0,0,0,0,NA
"39","EPSILON","AL302005",2005-11-29 18:00:00,"31.4N","50.8W",120,"TS","",45,993,45,0,90,120,0,0,0,0,0,0,0,0,NA
"40","EPSILON","AL302005",2005-11-30 00:00:00,"31.4N","51.5W",120,"TS","",45,993,45,45,90,120,0,0,0,0,0,0,0,0,1352.847
"41","EPSILON","AL302005",2005-11-30 00:00:00,"31.4N","51.5W",120,"TS","",45,993,45,45,90,120,0,0,0,0,0,0,0,0,1879.187
"42","EPSILON","AL302005",2005-11-30 00:00:00,"31.4N","51.5W",120,"TS","",45,993,45,45,90,120,0,0,0,0,0,0,0,0,664.247
"43","EPSILON","AL302005",2005-11-30 00:00:00,"31.4N","51.5W",120,"TS","",45,993,45,45,90,120,0,0,0,0,0,0,0,0,562.615
"44","EPSILON","AL302005",2005-11-30 06:00:00,"31.1N","52.5W",120,"TS","",50,992,60,45,75,120,0,0,0,30,0,0,0,0,NA
"45","EPSILON","AL302005",2005-11-30 12:00:00,"30.8N","53.5W",90,"TS","",55,991,60,60,75,90,0,0,0,30,0,0,0,0,NA
"46","EPSILON","AL302005",2005-11-30 18:00:00,"30.1N","54.2W",90,"TS","",50,991,60,90,60,60,0,0,0,30,0,0,0,0,NA
"47","EPSILON","AL302005",2005-12-01 00:00:00,"29.7N","53.8W",90,"TS","",50,992,60,90,60,60,0,30,30,30,0,0,0,0,1175.735
"48","EPSILON","AL302005",2005-12-01 00:00:00,"29.7N","53.8W",90,"TS","",50,992,60,90,60,60,0,30,30,30,0,0,0,0,1292.374
"49","EPSILON","AL302005",2005-12-01 00:00:00,"29.7N","53.8W",90,"TS","",50,992,60,90,60,60,0,30,30,30,0,0,0,0,1340.321
"50","EPSILON","AL302005",2005-12-01 00:00:00,"29.7N","53.8W",90,"TS","",50,992,60,90,60,60,0,30,30,30,0,0,0,0,844.094
"51","EPSILON","AL302005",2005-12-01 06:00:00,"30.0N","52.7W",75,"TS","",50,992,75,75,75,75,0,45,0,0,0,0,0,0,NA
"52","EPSILON","AL302005",2005-12-01 12:00:00,"30.8N","51.9W",75,"TS","",50,992,75,75,75,75,0,45,0,0,0,0,0,0,NA
"53","EPSILON","AL302005",2005-12-01 18:00:00,"31.4N","51.3W",90,"TS","",55,991,90,90,90,90,30,40,30,30,0,0,0,0,NA
"54","EPSILON","AL302005",2005-12-02 00:00:00,"31.9N","50.6W",90,"TS","",55,991,90,90,90,90,30,30,30,30,0,0,0,0,1087.838
"55","EPSILON","AL302005",2005-12-02 00:00:00,"31.9N","50.6W",90,"TS","",55,991,90,90,90,90,30,30,30,30,0,0,0,0,1613.822
"56","EPSILON","AL302005",2005-12-02 00:00:00,"31.9N","50.6W",90,"TS","",55,991,90,90,90,90,30,30,30,30,0,0,0,0,1061.602
"57","EPSILON","AL302005",2005-12-02 00:00:00,"31.9N","50.6W",90,"TS","",55,991,90,90,90,90,30,30,30,30,0,0,0,0,620.765
"58","EPSILON","AL302005",2005-12-02 06:00:00,"32.5N","49.8W",90,"TS","",55,990,90,75,75,90,30,30,30,30,0,0,0,0,NA
"59","EPSILON","AL302005",2005-12-02 12:00:00,"33.2N","48.9W",90,"TS","",60,989,90,75,75,90,30,30,30,30,0,0,0,0,NA
"60","EPSILON","AL302005",2005-12-02 18:00:00,"33.9N","47.9W",90,"HU","",65,987,90,90,90,90,30,30,30,30,15,15,15,15,NA
"61","EPSILON","AL302005",2005-12-03 00:00:00,"34.3N","47.1W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,846.167
"62","EPSILON","AL302005",2005-12-03 00:00:00,"34.3N","47.1W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,657.647
"63","EPSILON","AL302005",2005-12-03 00:00:00,"34.3N","47.1W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,580.783
"64","EPSILON","AL302005",2005-12-03 00:00:00,"34.3N","47.1W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,459.961
"65","EPSILON","AL302005",2005-12-03 06:00:00,"34.5N","46.2W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,NA
"66","EPSILON","AL302005",2005-12-03 12:00:00,"34.5N","45.0W",100,"HU","",65,987,100,100,100,100,40,40,40,40,15,15,15,15,NA
"67","EPSILON","AL302005",2005-12-03 18:00:00,"34.5N","43.7W",100,"HU","",65,987,100,100,100,100,40,40,40,40,20,20,20,20,NA
"68","EPSILON","AL302005",2005-12-04 00:00:00,"34.3N","42.3W",100,"HU","",65,987,90,100,100,75,40,45,45,30,0,25,25,0,688.397
"69","EPSILON","AL302005",2005-12-04 00:00:00,"34.3N","42.3W",100,"HU","",65,987,90,100,100,75,40,45,45,30,0,25,25,0,788.621
"70","EPSILON","AL302005",2005-12-04 00:00:00,"34.3N","42.3W",100,"HU","",65,987,90,100,100,75,40,45,45,30,0,25,25,0,857.844
"71","EPSILON","AL302005",2005-12-04 00:00:00,"34.3N","42.3W",100,"HU","",65,987,90,100,100,75,40,45,45,30,0,25,25,0,602.69
"72","EPSILON","AL302005",2005-12-04 06:00:00,"34.4N","41.1W",100,"HU","",65,987,75,100,100,75,30,45,45,30,0,20,20,0,NA
"73","EPSILON","AL302005",2005-12-04 12:00:00,"34.3N","39.8W",100,"HU","",70,984,75,75,100,75,30,30,45,30,0,20,20,0,NA
"74","EPSILON","AL302005",2005-12-04 18:00:00,"34.3N","38.8W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,NA
"75","EPSILON","AL302005",2005-12-05 00:00:00,"34.2N","37.8W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,940.479
"76","EPSILON","AL302005",2005-12-05 00:00:00,"34.2N","37.8W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,1351.835
"77","EPSILON","AL302005",2005-12-05 00:00:00,"34.2N","37.8W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,1195.994
"78","EPSILON","AL302005",2005-12-05 00:00:00,"34.2N","37.8W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,1380.333
"79","EPSILON","AL302005",2005-12-05 06:00:00,"34.0N","36.7W",100,"HU","",75,981,75,75,100,75,30,30,50,30,0,20,20,0,NA
"80","EPSILON","AL302005",2005-12-05 12:00:00,"33.8N","35.5W",100,"HU","",75,981,75,75,100,75,30,30,50,30,0,20,20,0,NA
"81","EPSILON","AL302005",2005-12-05 18:00:00,"33.7N","34.6W",100,"HU","",70,985,75,75,100,75,30,30,50,30,0,20,20,0,NA
"82","EPSILON","AL302005",2005-12-06 00:00:00,"33.4N","33.8W",100,"HU","",65,986,75,75,100,100,30,30,50,30,0,20,20,0,1502.248
"83","EPSILON","AL302005",2005-12-06 00:00:00,"33.4N","33.8W",100,"HU","",65,986,75,75,100,100,30,30,50,30,0,20,20,0,813.756
"84","EPSILON","AL302005",2005-12-06 00:00:00,"33.4N","33.8W",100,"HU","",65,986,75,75,100,100,30,30,50,30,0,20,20,0,973.762
"85","EPSILON","AL302005",2005-12-06 00:00:00,"33.4N","33.8W",100,"HU","",65,986,75,75,100,100,30,30,50,30,0,20,20,0,960.596
"86","EPSILON","AL302005",2005-12-06 06:00:00,"33.1N","33.7W",120,"HU","",65,986,90,90,120,100,30,30,40,40,0,20,25,25,NA
"87","EPSILON","AL302005",2005-12-06 12:00:00,"32.3N","33.7W",130,"HU","",65,987,90,90,130,130,30,30,40,40,0,0,25,25,NA
"88","EPSILON","AL302005",2005-12-06 18:00:00,"31.6N","34.2W",130,"HU","",65,987,100,80,115,130,40,30,40,50,0,0,25,30,NA
"89","EPSILON","AL302005",2005-12-07 00:00:00,"30.8N","34.9W",130,"HU","",65,987,100,75,100,130,40,30,40,70,0,20,25,35,1656.592
"90","EPSILON","AL302005",2005-12-07 00:00:00,"30.8N","34.9W",130,"HU","",65,987,100,75,100,130,40,30,40,70,0,20,25,35,1672.417
"91","EPSILON","AL302005",2005-12-07 00:00:00,"30.8N","34.9W",130,"HU","",65,987,100,75,100,130,40,30,40,70,0,20,25,35,1390.998
"92","EPSILON","AL302005",2005-12-07 00:00:00,"30.8N","34.9W",130,"HU","",65,987,100,75,100,130,40,30,40,70,0,20,25,35,1313.991
"93","EPSILON","AL302005",2005-12-07 06:00:00,"30.1N","36.0W",130,"HU","",65,987,100,100,100,130,40,30,40,50,25,20,25,25,NA
"94","EPSILON","AL302005",2005-12-07 12:00:00,"29.4N","37.1W",130,"HU","",65,987,110,110,110,130,45,35,35,45,25,0,0,25,NA
"95","EPSILON","AL302005",2005-12-07 18:00:00,"28.7N","38.1W",100,"TS","",60,991,100,100,90,90,45,35,30,30,0,0,0,0,NA
"96","EPSILON","AL302005",2005-12-08 00:00:00,"28.2N","38.8W",90,"TS","",50,997,90,90,75,75,30,30,0,0,0,0,0,0,1740.15
"97","EPSILON","AL302005",2005-12-08 00:00:00,"28.2N","38.8W",90,"TS","",50,997,90,90,75,75,30,30,0,0,0,0,0,0,135.533
"98","EPSILON","AL302005",2005-12-08 00:00:00,"28.2N","38.8W",90,"TS","",50,997,90,90,75,75,30,30,0,0,0,0,0,0,0
"99","EPSILON","AL302005",2005-12-08 00:00:00,"28.2N","38.8W",90,"TS","",50,997,90,90,75,75,30,30,0,0,0,0,0,0,0.083
"100","EPSILON","AL302005",2005-12-08 06:00:00,"27.4N","39.3W",60,"TS","",35,1003,40,60,40,40,0,0,0,0,0,0,0,0,NA
"101","EPSILON","AL302005",2005-12-08 12:00:00,"26.5N","40.0W",0,"TD","",30,1005,0,0,0,0,0,0,0,0,0,0,0,0,NA
"102","EPSILON","AL302005",2005-12-08 18:00:00,"25.9N","40.5W",0,"LO","",30,1006,0,0,0,0,0,0,0,0,0,0,0,0,NA
"103","EPSILON","AL302005",2005-12-09 00:00:00,"25.5N","40.6W",0,"LO","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,0.038
"104","EPSILON","AL302005",2005-12-09 00:00:00,"25.5N","40.6W",0,"LO","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","EPSILON","AL302005",2005-12-09 00:00:00,"25.5N","40.6W",0,"LO","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","EPSILON","AL302005",2005-12-09 00:00:00,"25.5N","40.6W",0,"LO","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,1.488
"107","EPSILON","AL302005",2005-12-09 06:00:00,"25.1N","40.4W",0,"LO","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"108","EPSILON","AL302005",2005-12-09 12:00:00,"24.7N","40.1W",0,"LO","",25,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"109","EPSILON","AL302005",2005-12-09 18:00:00,"24.7N","39.2W",0,"LO","",25,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"110","DELTA","AL292005",2005-11-19 12:00:00,"27.0N","48.0W",0,"EX","",25,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"111","DELTA","AL292005",2005-11-19 18:00:00,"26.7N","47.5W",0,"EX","",25,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"112","DELTA","AL292005",2005-11-20 00:00:00,"26.7N","46.7W",0,"EX","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,0.011
"113","DELTA","AL292005",2005-11-20 00:00:00,"26.7N","46.7W",0,"EX","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","DELTA","AL292005",2005-11-20 00:00:00,"26.7N","46.7W",0,"EX","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,9.222
"115","DELTA","AL292005",2005-11-20 00:00:00,"26.7N","46.7W",0,"EX","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,415.917
"116","DELTA","AL292005",2005-11-20 06:00:00,"27.2N","45.9W",0,"EX","",25,1008,0,0,0,0,0,0,0,0,0,0,0,0,NA
"117","DELTA","AL292005",2005-11-20 12:00:00,"27.7N","44.8W",0,"EX","",30,1007,0,0,0,0,0,0,0,0,0,0,0,0,NA
"118","DELTA","AL292005",2005-11-20 18:00:00,"28.0N","43.5W",75,"EX","",35,1003,75,75,0,0,0,0,0,0,0,0,0,0,NA
"119","DELTA","AL292005",2005-11-21 00:00:00,"28.3N","42.2W",75,"EX","",35,1000,75,75,0,0,0,0,0,0,0,0,0,0,837.033
"120","DELTA","AL292005",2005-11-21 00:00:00,"28.3N","42.2W",75,"EX","",35,1000,75,75,0,0,0,0,0,0,0,0,0,0,4373.54
"121","DELTA","AL292005",2005-11-21 00:00:00,"28.3N","42.2W",75,"EX","",35,1000,75,75,0,0,0,0,0,0,0,0,0,0,4891.949
"122","DELTA","AL292005",2005-11-21 00:00:00,"28.3N","42.2W",75,"EX","",35,1000,75,75,0,0,0,0,0,0,0,0,0,0,7259.972
"123","DELTA","AL292005",2005-11-21 06:00:00,"29.0N","41.1W",150,"EX","",35,998,150,100,75,125,0,0,0,0,0,0,0,0,NA
"124","DELTA","AL292005",2005-11-21 12:00:00,"29.9N","40.1W",150,"EX","",35,996,150,100,75,150,0,0,0,0,0,0,0,0,NA
"125","DELTA","AL292005",2005-11-21 18:00:00,"30.9N","39.6W",150,"EX","",40,994,150,100,75,150,0,0,0,0,0,0,0,0,NA
"126","DELTA","AL292005",2005-11-22 00:00:00,"31.5N","40.1W",150,"EX","",40,992,150,100,100,150,0,0,0,0,0,0,0,0,5086.601
"127","DELTA","AL292005",2005-11-22 00:00:00,"31.5N","40.1W",150,"EX","",40,992,150,100,100,150,0,0,0,0,0,0,0,0,4915.253
"128","DELTA","AL292005",2005-11-22 00:00:00,"31.5N","40.1W",150,"EX","",40,992,150,100,100,150,0,0,0,0,0,0,0,0,2962.992
"129","DELTA","AL292005",2005-11-22 00:00:00,"31.5N","40.1W",150,"EX","",40,992,150,100,100,150,0,0,0,0,0,0,0,0,3051.819
"130","DELTA","AL292005",2005-11-22 06:00:00,"31.4N","39.9W",175,"EX","",45,990,150,100,100,175,0,0,0,0,0,0,0,0,NA
"131","DELTA","AL292005",2005-11-22 12:00:00,"31.2N","39.8W",200,"EX","",45,988,175,125,125,200,0,0,0,0,0,0,0,0,NA
"132","DELTA","AL292005",2005-11-22 18:00:00,"30.7N","40.5W",250,"SS","",45,986,175,150,150,250,0,0,0,0,0,0,0,0,NA
"133","DELTA","AL292005",2005-11-23 00:00:00,"29.9N","40.9W",275,"SS","",45,984,200,200,200,275,0,0,0,0,0,0,0,0,3980.028
"134","DELTA","AL292005",2005-11-23 00:00:00,"29.9N","40.9W",275,"SS","",45,984,200,200,200,275,0,0,0,0,0,0,0,0,2010.623
"135","DELTA","AL292005",2005-11-23 00:00:00,"29.9N","40.9W",275,"SS","",45,984,200,200,200,275,0,0,0,0,0,0,0,0,1954.165
"136","DELTA","AL292005",2005-11-23 00:00:00,"29.9N","40.9W",275,"SS","",45,984,200,200,200,275,0,0,0,0,0,0,0,0,2914.149
"137","DELTA","AL292005",2005-11-23 06:00:00,"28.8N","41.3W",275,"SS","",45,983,250,200,225,275,0,0,0,0,0,0,0,0,NA
"138","DELTA","AL292005",2005-11-23 12:00:00,"27.4N","41.2W",275,"TS","",50,983,250,200,250,275,45,0,0,0,0,0,0,0,NA
"139","DELTA","AL292005",2005-11-23 18:00:00,"26.4N","40.8W",250,"TS","",50,983,200,175,225,250,50,30,0,50,0,0,0,0,NA
"140","DELTA","AL292005",2005-11-24 00:00:00,"25.5N","40.2W",225,"TS","",55,982,175,150,200,225,50,30,30,50,0,0,0,0,4807.997
"141","DELTA","AL292005",2005-11-24 00:00:00,"25.5N","40.2W",225,"TS","",55,982,175,150,200,225,50,30,30,50,0,0,0,0,3978.824
"142","DELTA","AL292005",2005-11-24 00:00:00,"25.5N","40.2W",225,"TS","",55,982,175,150,200,225,50,30,30,50,0,0,0,0,2334.902
"143","DELTA","AL292005",2005-11-24 00:00:00,"25.5N","40.2W",225,"TS","",55,982,175,150,200,225,50,30,30,50,0,0,0,0,2203.622
"144","DELTA","AL292005",2005-11-24 06:00:00,"25.0N","39.6W",225,"TS","",55,981,150,150,200,225,50,30,30,50,0,0,0,0,NA
"145","DELTA","AL292005",2005-11-24 12:00:00,"24.8N","39.0W",200,"TS","",60,980,150,180,175,200,60,60,60,50,0,0,0,0,NA
"146","DELTA","AL292005",2005-11-24 18:00:00,"24.6N","38.9W",180,"TS","",60,980,150,160,160,180,60,60,60,60,0,0,0,0,NA
"147","DELTA","AL292005",2005-11-25 00:00:00,"24.1N","39.0W",160,"TS","",60,980,140,140,140,160,60,60,60,70,0,0,0,0,3179.804
"148","DELTA","AL292005",2005-11-25 00:00:00,"24.1N","39.0W",160,"TS","",60,980,140,140,140,160,60,60,60,70,0,0,0,0,1370.114
"149","DELTA","AL292005",2005-11-25 00:00:00,"24.1N","39.0W",160,"TS","",60,980,140,140,140,160,60,60,60,70,0,0,0,0,1327.866
"150","DELTA","AL292005",2005-11-25 00:00:00,"24.1N","39.0W",160,"TS","",60,980,140,140,140,160,60,60,60,70,0,0,0,0,1870.135
"151","DELTA","AL292005",2005-11-25 06:00:00,"23.8N","39.3W",150,"TS","",55,982,125,130,140,150,60,60,45,70,0,0,0,0,NA
"152","DELTA","AL292005",2005-11-25 12:00:00,"23.3N","39.6W",140,"TS","",55,982,120,120,140,140,50,50,30,50,0,0,0,0,NA
"153","DELTA","AL292005",2005-11-25 18:00:00,"22.8N","39.8W",130,"TS","",50,985,110,120,130,125,40,50,30,40,0,0,0,0,NA
"154","DELTA","AL292005",2005-11-26 00:00:00,"22.3N","39.8W",125,"TS","",45,989,100,125,125,90,0,0,0,0,0,0,0,0,1488.671
"155","DELTA","AL292005",2005-11-26 00:00:00,"22.3N","39.8W",125,"TS","",45,989,100,125,125,90,0,0,0,0,0,0,0,0,1272.088
"156","DELTA","AL292005",2005-11-26 00:00:00,"22.3N","39.8W",125,"TS","",45,989,100,125,125,90,0,0,0,0,0,0,0,0,1776.585
"157","DELTA","AL292005",2005-11-26 00:00:00,"22.3N","39.8W",125,"TS","",45,989,100,125,125,90,0,0,0,0,0,0,0,0,2059.445
"158","DELTA","AL292005",2005-11-26 06:00:00,"21.8N","39.4W",125,"TS","",40,993,100,125,125,90,0,0,0,0,0,0,0,0,NA
"159","DELTA","AL292005",2005-11-26 12:00:00,"22.0N","38.4W",125,"TS","",35,997,100,125,125,90,0,0,0,0,0,0,0,0,NA
"160","DELTA","AL292005",2005-11-26 18:00:00,"22.6N","37.3W",125,"TS","",35,997,100,125,100,90,0,0,0,0,0,0,0,0,NA
"161","DELTA","AL292005",2005-11-27 00:00:00,"23.5N","35.8W",100,"TS","",35,998,100,100,90,60,0,0,0,0,0,0,0,0,1045.203
"162","DELTA","AL292005",2005-11-27 00:00:00,"23.5N","35.8W",100,"TS","",35,998,100,100,90,60,0,0,0,0,0,0,0,0,1335.399
"163","DELTA","AL292005",2005-11-27 00:00:00,"23.5N","35.8W",100,"TS","",35,998,100,100,90,60,0,0,0,0,0,0,0,0,1669.624
"164","DELTA","AL292005",2005-11-27 00:00:00,"23.5N","35.8W",100,"TS","",35,998,100,100,90,60,0,0,0,0,0,0,0,0,1399.934
"165","DELTA","AL292005",2005-11-27 06:00:00,"24.8N","34.0W",100,"TS","",45,993,100,100,90,75,0,0,0,0,0,0,0,0,NA
"166","DELTA","AL292005",2005-11-27 12:00:00,"26.7N","31.9W",120,"TS","",60,982,120,120,90,120,60,60,0,60,0,0,0,0,NA
"167","DELTA","AL292005",2005-11-27 18:00:00,"28.3N","29.9W",120,"TS","",60,982,120,120,90,120,60,60,0,60,0,0,0,0,NA
"168","DELTA","AL292005",2005-11-28 00:00:00,"29.1N","27.5W",120,"TS","",60,983,120,120,90,120,60,60,0,60,0,0,0,0,1827.782
"169","DELTA","AL292005",2005-11-28 00:00:00,"29.1N","27.5W",120,"TS","",60,983,120,120,90,120,60,60,0,60,0,0,0,0,3086.782
"170","DELTA","AL292005",2005-11-28 00:00:00,"29.1N","27.5W",120,"TS","",60,983,120,120,90,120,60,60,0,60,0,0,0,0,3795.997
"171","DELTA","AL292005",2005-11-28 00:00:00,"29.1N","27.5W",120,"TS","",60,983,120,120,90,120,60,60,0,60,0,0,0,0,3214.354
"172","DELTA","AL292005",2005-11-28 06:00:00,"29.9N","24.8W",150,"TS","",60,984,125,150,100,125,60,100,75,60,0,0,0,0,NA
"173","DELTA","AL292005",2005-11-28 12:00:00,"30.2N","21.6W",165,"EX","",60,985,125,165,165,125,60,110,90,65,0,0,0,0,NA
"174","DELTA","AL292005",2005-11-28 18:00:00,"30.2N","18.2W",210,"EX","",60,986,125,180,210,125,60,120,90,75,0,0,0,0,NA
"175","DELTA","AL292005",2005-11-29 00:00:00,"30.2N","14.6W",165,"EX","",55,988,125,165,150,105,60,90,75,60,0,0,0,0,1725.486
"176","DELTA","AL292005",2005-11-29 00:00:00,"30.2N","14.6W",165,"EX","",55,988,125,165,150,105,60,90,75,60,0,0,0,0,451.979
"177","DELTA","AL292005",2005-11-29 00:00:00,"30.2N","14.6W",165,"EX","",55,988,125,165,150,105,60,90,75,60,0,0,0,0,14.738
"178","DELTA","AL292005",2005-11-29 00:00:00,"30.2N","14.6W",165,"EX","",55,988,125,165,150,105,60,90,75,60,0,0,0,0,0.033
"179","DELTA","AL292005",2005-11-29 06:00:00,"30.7N","10.9W",150,"EX","",50,992,125,150,100,90,60,75,60,45,0,0,0,0,NA
"180","DELTA","AL292005",2005-11-29 12:00:00,"32.6N","6.6W",150,"EX","",35,1000,0,150,150,0,0,0,0,0,0,0,0,0,NA
"181","DELTA","AL292005",2005-11-29 18:00:00,"35.3N","1.0W",0,"EX","",30,1003,0,0,0,0,0,0,0,0,0,0,0,0,NA
